site_id,region,country,site_type,operator,latitude,longitude,DOA,FIRMWARE,INTERMITTENT,MECH_DAMAGE,NO_POWER,OTHER,OVERHEAT,RF_FAULT
ST-01354,EMEA,Spain,Data Center,Deutsche Telekom,40.24877,5.95868,3,4,2,1,1,3,3,6
ST-01355,EMEA,France,Data Center,Orange,35.25107,2.06872,5,4,2,2,2,3,1,2
ST-01356,AMER,Canada,Cell Site,Claro,-6.32258,-70.69817,2,0,1,3,6,3,1,1
ST-01357,AMER,Canada,Cell Site,AT&T,25.95993,-82.2017,0,1,1,1,2,3,1,1
ST-01358,EMEA,Austria,Warehouse,,53.21258,7.1334,2,3,3,1,3,1,1,2
ST-01359,EMEA,Italy,Data Center,Vodafone,45.86527,15.82218,4,1,2,4,1,6,3,3
ST-01360,EMEA,Spain,Cell Site,Telenor,53.07208,23.87617,3,4,4,1,5,3,2,1
ST-01361,EMEA,Czechia,Integration Center,,53.78506,16.81261,5,4,2,2,2,5,0,6
ST-01362,APAC,Thailand,Cell Site,Reliance Jio,22.89762,105.40543,4,1,2,3,1,4,3,3
ST-01363,EMEA,Netherlands,Warehouse,,41.5271,23.73004,4,4,2,3,3,0,1,5
ST-01364,EMEA,Italy,Cell Site,A1 Telekom,52.93361,16.61648,1,1,2,5,0,3,3,6
ST-01365,EMEA,Italy,Warehouse,,41.47094,28.7919,4,2,3,1,1,7,1,1
ST-01366,EMEA,Poland,Cell Site,Telenor,37.03283,23.53013,3,6,1,3,2,1,2,7
ST-01367,AMER,Brazil,Cell Site,Verizon,-16.02978,-84.30948,2,0,1,5,1,5,4,3
ST-01368,AMER,Chile,Integration Center,,3.50915,-73.49195,5,2,1,1,1,3,0,1
ST-01369,EMEA,Poland,Data Center,Vodafone,48.66656,-2.55664,4,3,1,2,1,2,2,1
ST-01370,AMER,Brazil,Cell Site,Rogers,-32.29852,-71.31146,2,1,1,1,1,1,1,4
ST-01371,AMER,Chile,Cell Site,Bell,10.44307,-85.52857,1,0,7,2,2,3,0,3
ST-01372,EMEA,UK,Data Center,Vodafone,42.11348,22.92177,2,0,2,2,4,2,2,4
ST-01373,EMEA,UK,Cell Site,Telia,54.88828,23.04201,3,2,2,2,2,1,1,3
ST-01374,EMEA,France,Cell Site,Deutsche Telekom,40.47762,24.0784,1,4,2,5,2,5,1,4
ST-01375,EMEA,Poland,Warehouse,,59.6385,13.96611,4,2,1,0,3,3,4,2
ST-01376,AMER,USA,Cell Site,Bell,-30.75461,-71.90939,4,3,3,1,0,1,0,7
ST-01377,EMEA,Italy,Cell Site,Telefónica,48.45267,18.48189,1,2,3,2,2,5,3,7
ST-01378,APAC,Malaysia,Cell Site,China Mobile,8.34118,120.28994,6,4,2,4,3,3,1,2
ST-01379,AMER,Chile,Cell Site,TIM Brasil,13.52749,-75.90037,1,3,2,4,2,3,3,3
ST-01380,EMEA,France,Data Center,Deutsche Telekom,53.19369,11.76867,4,3,1,1,1,2,3,4
ST-01381,EMEA,Germany,Warehouse,,43.04526,2.36015,3,4,3,3,2,4,1,1
ST-01382,EMEA,Germany,Warehouse,,52.37634,16.55408,4,3,1,2,0,2,1,4
ST-01383,APAC,Thailand,Cell Site,China Mobile,17.45811,107.67695,2,6,2,3,3,3,3,3
ST-01384,EMEA,Germany,Warehouse,,50.5032,2.48643,1,1,1,2,3,3,2,3
ST-01385,AMER,Colombia,Integration Center,,51.69381,-76.14098,6,4,1,1,3,5,1,7
ST-01386,EMEA,Netherlands,Data Center,Telia,49.79857,-4.54667,3,6,1,2,2,3,4,6
ST-01387,EMEA,France,Cell Site,Three,50.2412,1.79701,3,1,1,3,2,1,0,3
ST-01388,APAC,Malaysia,Cell Site,Telstra,18.62135,116.90997,5,2,1,3,0,2,0,2
ST-01389,APAC,China,Cell Site,Reliance Jio,19.64011,130.46966,2,4,1,1,0,1,1,3
ST-01390,EMEA,Poland,Integration Center,,37.48658,-3.30684,4,4,0,2,0,3,1,1
ST-01391,EMEA,Germany,Cell Site,Orange,38.92475,22.67333,3,3,0,4,0,3,2,5
ST-01392,EMEA,Czechia,Cell Site,Telia,37.95561,28.8577,2,4,0,1,2,4,0,6
ST-01393,APAC,China,Integration Center,,38.79745,139.59083,8,5,2,1,3,1,0,4
ST-01394,EMEA,Italy,Cell Site,Vodafone,59.49223,-4.03921,3,2,2,2,3,0,0,3
ST-01395,APAC,Singapore,Integration Center,,26.63928,109.98452,1,4,3,4,3,6,5,5
ST-01396,EMEA,Germany,Warehouse,,53.29558,6.23672,4,3,1,3,1,2,0,5
ST-01397,EMEA,Spain,Warehouse,,44.58097,26.15804,2,5,2,5,2,0,3,3
ST-01398,APAC,South Korea,Cell Site,Singtel,20.28732,126.98791,2,3,2,2,6,6,2,6
ST-01399,APAC,China,Data Center,Telstra,26.34677,122.88542,1,2,5,1,6,2,3,5
ST-01400,AMER,Argentina,Cell Site,Verizon,-3.57941,-89.90207,1,3,2,3,3,8,1,4
ST-01401,EMEA,Austria,Warehouse,,57.13579,-9.01641,0,2,2,0,0,1,1,3
ST-01402,AMER,Mexico,Warehouse,,-19.4367,-94.68851,2,2,1,5,0,2,2,4
ST-01403,AMER,Brazil,Cell Site,TIM Brasil,50.44484,-99.79895,3,2,1,3,3,5,0,2
ST-01404,AMER,Canada,Warehouse,,-34.27799,-90.93087,2,3,2,3,1,2,2,4
ST-01405,AMER,Canada,Warehouse,,-9.88213,-77.60701,1,3,2,3,0,5,2,5
ST-01406,EMEA,Czechia,Cell Site,Telia,59.03073,8.6017,3,3,7,2,1,2,0,4
ST-01407,EMEA,Italy,Cell Site,Vodafone,42.21949,22.68001,5,4,2,1,1,4,1,3
ST-01408,EMEA,Italy,Cell Site,A1 Telekom,44.64455,-4.33013,2,4,1,5,3,2,1,4
ST-01409,EMEA,Sweden,Cell Site,Deutsche Telekom,54.86448,-9.90342,1,0,0,1,2,3,0,2
ST-01410,AMER,Chile,Cell Site,AT&T,-16.53966,-74.59467,4,4,3,5,0,3,1,5
ST-01411,EMEA,France,Cell Site,Telenor,37.56156,0.23273,2,4,2,2,2,6,0,3
ST-01412,EMEA,Czechia,Cell Site,Telenor,44.83261,5.85675,6,4,0,1,0,2,2,3
ST-01413,EMEA,Poland,Warehouse,,59.32007,17.02183,2,4,5,0,1,4,2,6
ST-01414,EMEA,France,Cell Site,Telia,35.92554,-1.14599,2,3,1,5,4,3,2,3
ST-01415,APAC,Indonesia,Warehouse,,25.04081,125.67114,1,2,3,0,1,2,0,2
ST-01416,APAC,Singapore,Warehouse,,15.84325,132.82859,6,2,3,3,2,5,1,6
ST-01417,APAC,Malaysia,Warehouse,,37.79369,120.70312,3,1,0,5,6,2,0,4
ST-01418,AMER,Chile,Data Center,Rogers,15.61507,-69.96778,0,3,3,2,2,2,0,4
ST-01419,EMEA,France,Cell Site,Deutsche Telekom,54.55109,-1.3826,1,3,1,0,4,6,2,7
ST-01420,APAC,Malaysia,Cell Site,Bharti Airtel,19.85922,112.37163,3,4,2,2,0,2,2,3
ST-01421,EMEA,Netherlands,Warehouse,,58.53667,-5.52936,3,6,1,2,1,4,3,7
ST-01422,APAC,Indonesia,Warehouse,,37.79535,118.62973,3,3,2,1,1,6,0,3
ST-01423,EMEA,Germany,Cell Site,Vodafone,42.20132,24.77374,1,3,0,2,2,4,2,2
ST-01424,AMER,Colombia,Cell Site,AT&T,-30.46176,-87.24239,5,1,1,3,0,3,3,6
ST-01425,AMER,Canada,Cell Site,Bell,32.7283,-66.89233,2,3,5,1,6,5,2,1
ST-01426,AMER,Canada,Warehouse,,-19.92519,-62.32922,5,3,2,3,2,3,3,3
ST-01427,APAC,Japan,Cell Site,Singtel,3.09518,111.67774,0,3,2,1,1,5,3,4
ST-01428,EMEA,Sweden,Data Center,Telia,37.43619,-6.09209,3,2,1,2,0,1,1,4
ST-01429,EMEA,Czechia,Warehouse,,57.84747,26.1586,3,3,2,2,1,0,2,7
ST-01430,EMEA,Spain,Cell Site,Three,50.38146,28.65155,0,4,0,1,1,2,3,1
ST-01431,AMER,USA,Integration Center,,9.1948,-68.68578,1,1,1,2,1,5,4,1
ST-01432,EMEA,Poland,Warehouse,,37.43173,5.8247,2,3,3,2,0,2,2,4
ST-01433,APAC,Thailand,Cell Site,Maxis,21.08859,128.90748,2,7,3,2,1,2,2,8
ST-01434,EMEA,France,Cell Site,A1 Telekom,43.36203,29.21345,4,3,1,2,2,0,1,2
ST-01435,EMEA,Poland,Cell Site,Vodafone,53.37075,11.31872,0,5,1,3,1,1,1,6
ST-01436,EMEA,Poland,Cell Site,Telefónica,43.26912,15.68195,2,7,2,1,2,1,1,6
ST-01437,AMER,Colombia,Cell Site,TIM Brasil,25.57567,-72.83272,5,0,2,1,1,6,2,6
ST-01438,EMEA,France,Warehouse,,49.65498,6.01937,2,0,4,1,3,3,4,3
ST-01439,APAC,China,Warehouse,,32.84955,102.91369,0,1,3,1,1,6,1,5
ST-01440,EMEA,Germany,Data Center,A1 Telekom,50.63467,8.86687,1,2,4,4,1,3,1,1
ST-01441,EMEA,Czechia,Cell Site,Orange,57.32094,13.6222,4,1,1,1,3,4,0,6
ST-01442,EMEA,Germany,Cell Site,Vodafone,56.39177,28.13265,2,6,2,3,2,4,2,5
ST-01443,APAC,China,Cell Site,SK Telecom,5.95394,117.75962,3,5,2,4,3,2,1,2
ST-01444,AMER,Colombia,Integration Center,,44.55782,-65.11705,6,6,3,0,3,4,2,0
ST-01445,APAC,India,Data Center,Telstra,8.64046,114.06835,2,3,3,0,2,3,2,4
ST-01446,EMEA,Poland,Cell Site,Telefónica,40.57741,25.87271,1,3,1,1,1,2,0,4
ST-01447,AMER,Brazil,Integration Center,,-34.70936,-91.264,4,1,0,2,2,2,4,2
ST-01448,APAC,India,Cell Site,China Mobile,16.95233,101.05683,7,3,3,3,0,4,2,7
ST-01449,APAC,Thailand,Warehouse,,38.96967,102.20133,5,5,1,2,5,3,4,3
ST-01450,EMEA,Germany,Integration Center,,44.05787,-3.03713,2,4,6,1,1,2,1,4
ST-01451,EMEA,Austria,Warehouse,,58.16674,6.45106,4,5,0,2,4,0,0,5
ST-01452,APAC,Malaysia,Warehouse,,11.21207,102.30595,4,4,3,2,2,6,3,3
ST-01453,APAC,Australia,Warehouse,,23.83902,138.88227,4,5,0,3,1,2,1,2
ST-01454,EMEA,Italy,Warehouse,,59.3543,29.26723,1,1,3,1,1,1,2,3
ST-01455,AMER,Canada,Warehouse,,-0.20211,-63.42323,3,4,1,3,1,2,2,5
ST-01456,EMEA,Poland,Warehouse,,46.10976,10.42268,3,3,2,1,2,2,2,3
ST-01457,AMER,Chile,Warehouse,,11.791,-97.45632,1,2,2,1,1,3,3,3
ST-01458,EMEA,Italy,Warehouse,,39.4267,25.44375,6,2,2,2,1,3,2,3
ST-01459,EMEA,Poland,Cell Site,Orange,57.40891,-1.92026,2,3,2,2,3,2,2,1
ST-01460,APAC,Japan,Cell Site,SK Telecom,12.80287,131.49045,3,4,0,3,2,3,3,4
ST-01461,EMEA,Italy,Integration Center,,40.1042,25.23298,1,3,3,3,0,1,1,4
ST-01462,EMEA,Austria,Warehouse,,55.57978,22.30201,1,0,1,4,4,5,2,3
ST-01463,EMEA,UK,Data Center,Telia,57.29365,25.47683,3,2,3,0,1,7,0,5
ST-01464,EMEA,Austria,Cell Site,Telenor,57.9302,25.18169,0,3,1,1,1,5,2,1
ST-01465,EMEA,Sweden,Cell Site,A1 Telekom,50.17306,-3.69099,1,3,4,3,1,3,1,9
ST-01466,AMER,Chile,Cell Site,T-Mobile US,19.82265,-62.31153,0,2,1,1,1,3,1,3
ST-01467,EMEA,Poland,Integration Center,,59.19188,19.13854,3,4,3,0,3,5,0,6
ST-01468,EMEA,UK,Cell Site,Orange,52.34589,27.5374,3,5,4,0,2,5,0,3
ST-01469,APAC,Australia,Cell Site,Telstra,12.35981,97.54908,4,3,0,2,3,3,1,0
ST-01470,EMEA,Poland,Cell Site,Vodafone,42.25002,27.95794,1,2,0,4,1,1,2,7
ST-01471,APAC,India,Cell Site,Maxis,9.28,101.2369,2,3,1,3,3,3,0,4
ST-01472,EMEA,Czechia,Cell Site,Telenor,39.82373,9.39199,1,4,3,0,1,2,1,1
ST-01473,APAC,Vietnam,Cell Site,Singtel,32.05915,109.09261,4,2,0,0,2,4,0,1
ST-01474,EMEA,Austria,Warehouse,,37.50302,19.60808,3,2,4,3,2,3,4,6
ST-01475,EMEA,Sweden,Integration Center,,50.24573,9.166,0,3,1,2,5,5,2,4
ST-01476,APAC,Japan,Warehouse,,38.59985,113.52122,3,3,2,2,3,3,3,5
ST-01477,EMEA,Austria,Warehouse,,53.31323,-3.65999,4,2,2,2,5,5,1,4
ST-01478,EMEA,Austria,Cell Site,Vodafone,45.4134,-1.50931,2,2,5,3,5,0,0,7
ST-01479,AMER,USA,Warehouse,,-3.66747,-80.81133,3,6,1,2,0,3,1,4
ST-01480,EMEA,Germany,Data Center,A1 Telekom,39.36242,22.12181,2,4,3,1,1,4,3,3
ST-01481,EMEA,Austria,Cell Site,Telenor,44.40028,25.86349,5,3,3,1,0,3,1,5
ST-01482,EMEA,Spain,Cell Site,Vodafone,51.86642,-2.93576,2,3,3,3,2,5,1,2
ST-01483,APAC,Vietnam,Warehouse,,26.03688,91.16238,5,5,3,4,2,5,0,2
ST-01484,EMEA,Czechia,Warehouse,,55.18442,28.96897,2,3,2,2,0,2,3,5
ST-01485,EMEA,Sweden,Cell Site,Telefónica,51.94394,27.05976,3,2,3,2,4,3,1,3
ST-01486,EMEA,Czechia,Cell Site,A1 Telekom,42.36998,6.94355,1,2,2,2,1,5,3,3
ST-01487,EMEA,France,Warehouse,,45.61493,-5.51882,4,3,1,1,4,4,0,2
ST-01488,EMEA,Netherlands,Cell Site,Telia,54.91108,9.80266,3,1,4,3,3,1,3,4
ST-01489,EMEA,Germany,Integration Center,,47.2607,16.73875,0,6,0,0,0,3,1,1
ST-01490,APAC,Japan,Cell Site,Bharti Airtel,7.6685,130.50781,1,2,2,1,1,7,0,6
ST-01491,EMEA,Sweden,Data Center,Vodafone,44.14679,-6.81436,2,0,2,2,3,5,2,4
ST-01492,EMEA,Netherlands,Warehouse,,39.75813,0.1141,7,1,4,3,3,6,1,5
ST-01493,AMER,Argentina,Cell Site,AT&T,-18.98491,-90.31096,6,1,1,1,3,6,1,4
ST-01494,EMEA,Poland,Data Center,A1 Telekom,59.8963,11.50907,0,5,3,1,1,2,1,3
ST-01495,EMEA,Austria,Warehouse,,50.07316,-3.35893,3,3,3,1,2,6,2,4
ST-01496,EMEA,Poland,Cell Site,Telenor,36.10052,2.41403,2,8,1,4,1,1,0,6
ST-01497,APAC,India,Cell Site,SK Telecom,31.02279,117.93909,2,3,2,0,1,0,2,6
ST-01498,AMER,Chile,Cell Site,Verizon,-34.02951,-68.44923,2,1,3,4,2,3,2,6
ST-01499,EMEA,Spain,Integration Center,,37.59999,7.61524,0,2,3,3,1,3,4,2
ST-01500,APAC,South Korea,Data Center,NTT Docomo,39.97947,96.06835,3,3,1,0,3,3,2,1
ST-01501,APAC,Japan,Cell Site,China Mobile,32.78603,129.9604,2,1,3,2,2,2,2,1
ST-01502,EMEA,Germany,Cell Site,Telefónica,46.12602,29.53061,1,3,4,2,2,5,1,1
ST-01503,EMEA,Czechia,Cell Site,A1 Telekom,42.69921,2.63129,0,2,1,1,1,1,2,2
ST-01504,EMEA,Spain,Cell Site,Orange,38.80987,4.79018,3,3,5,3,2,2,2,4
ST-01505,EMEA,France,Integration Center,,42.41035,14.17956,2,3,1,3,2,4,2,8
ST-01506,APAC,Singapore,Integration Center,,2.58858,105.51293,1,5,2,0,5,4,3,5
ST-01507,AMER,Canada,Integration Center,,-34.57641,-99.74759,0,1,1,2,1,2,2,3
ST-01508,EMEA,France,Cell Site,Three,55.50749,19.99264,3,1,3,3,0,3,1,2
ST-01509,EMEA,France,Cell Site,Vodafone,53.60352,4.14539,3,3,1,0,3,3,2,5
ST-01510,APAC,India,Cell Site,Maxis,28.2705,102.82677,1,3,4,0,1,4,1,2
ST-01511,EMEA,Italy,Cell Site,Telefónica,42.73503,12.49938,2,1,1,5,4,2,2,6
ST-01512,EMEA,Netherlands,Cell Site,Vodafone,52.49053,0.62907,4,2,3,1,4,0,2,8
ST-01513,EMEA,Italy,Integration Center,,51.98211,28.49973,9,4,1,1,1,2,2,4
ST-01514,AMER,Argentina,Cell Site,Rogers,9.44526,-83.71571,6,3,1,2,2,5,1,7
ST-01515,EMEA,Austria,Warehouse,,40.81248,4.24595,5,2,4,0,1,1,0,8
ST-01516,EMEA,Netherlands,Warehouse,,48.22051,27.7643,1,4,3,2,2,2,3,3
ST-01517,EMEA,Germany,Cell Site,Deutsche Telekom,41.51882,-0.74147,0,0,1,1,2,2,1,3
ST-01518,APAC,India,Warehouse,,38.46285,120.2922,1,3,3,1,4,5,1,2
ST-01519,EMEA,Czechia,Warehouse,,53.38175,23.18783,2,1,1,4,4,2,5,5
ST-01520,EMEA,Poland,Cell Site,Vodafone,37.04476,9.39253,1,4,3,3,4,4,0,7
ST-01521,AMER,USA,Cell Site,Claro,-22.3908,-75.02745,2,10,4,0,1,2,5,5
ST-01522,EMEA,Germany,Cell Site,Deutsche Telekom,58.8433,-7.74986,1,2,7,5,2,3,1,5
ST-01523,AMER,USA,Data Center,Rogers,-10.33058,-60.01274,1,2,2,4,0,3,0,0
ST-01524,EMEA,Netherlands,Cell Site,Three,35.13719,-4.41776,0,3,2,5,3,1,1,4
ST-01525,EMEA,Austria,Cell Site,Telenor,37.01928,20.56253,2,1,3,2,2,3,2,5
ST-01526,EMEA,Poland,Cell Site,Vodafone,53.77323,21.10339,3,1,2,4,3,5,1,3
ST-01527,EMEA,Poland,Cell Site,Deutsche Telekom,54.37141,23.40881,3,1,3,2,2,3,1,7
ST-01528,AMER,USA,Warehouse,,34.55913,-80.65814,5,7,1,0,4,4,0,6
ST-01529,APAC,Singapore,Cell Site,Telstra,30.07389,119.88082,3,2,1,2,0,4,4,6
ST-01530,AMER,Chile,Warehouse,,-2.01297,-66.53701,3,8,4,1,5,3,2,6
ST-01531,AMER,Argentina,Warehouse,,35.92357,-93.06034,3,1,3,3,3,3,1,3
ST-01532,EMEA,Germany,Cell Site,A1 Telekom,35.61071,2.63899,2,3,0,1,1,6,3,3
ST-01533,APAC,Indonesia,Cell Site,Singtel,16.74693,98.71788,4,2,2,2,2,1,3,3
ST-01534,AMER,USA,Cell Site,Claro,41.96136,-98.65678,3,1,2,2,0,0,1,3
ST-01535,AMER,Chile,Cell Site,Claro,8.5257,-97.7809,1,2,2,2,1,8,0,8
ST-01536,EMEA,Czechia,Cell Site,A1 Telekom,48.41593,8.54597,2,6,4,3,4,3,2,5
ST-01537,EMEA,France,Cell Site,Three,54.5038,17.587,6,2,2,2,2,3,1,4
ST-01538,APAC,Singapore,Warehouse,,33.91426,117.21733,2,2,3,0,4,2,3,4
ST-01539,EMEA,Italy,Cell Site,Three,55.56093,18.76542,4,5,5,2,1,0,3,5
ST-01540,AMER,Brazil,Warehouse,,35.15508,-75.97291,5,1,0,2,5,0,0,4
ST-01541,EMEA,Czechia,Integration Center,,52.9894,6.0686,1,3,0,2,0,2,2,4
ST-01542,EMEA,Spain,Cell Site,Telefónica,37.12455,6.66342,3,5,1,3,1,4,0,3
ST-01543,APAC,South Korea,Warehouse,,7.76262,121.46896,3,2,3,6,2,6,1,3
ST-01544,APAC,China,Cell Site,Bharti Airtel,11.26645,137.90707,1,2,3,4,3,5,0,2
ST-01545,AMER,Mexico,Data Center,AT&T,-10.59257,-96.07469,3,2,2,3,2,4,0,4
ST-01546,EMEA,Italy,Cell Site,Orange,57.01559,6.57645,1,3,6,1,3,3,1,4
ST-01547,APAC,Indonesia,Cell Site,China Mobile,14.87568,134.26942,4,4,3,2,3,3,0,2
ST-01548,APAC,Thailand,Cell Site,Reliance Jio,26.48474,116.60858,3,5,2,4,3,1,4,2
ST-01549,APAC,Indonesia,Cell Site,Reliance Jio,13.75802,104.62471,0,3,0,3,4,5,3,6
ST-01550,APAC,Singapore,Warehouse,,23.60094,115.06973,1,1,0,1,0,2,0,2
ST-01551,EMEA,Czechia,Cell Site,Orange,41.90007,-2.63807,6,4,2,2,1,5,0,3
ST-01552,EMEA,UK,Cell Site,Vodafone,55.45024,17.50988,0,8,6,1,1,5,2,4
ST-01553,EMEA,Italy,Cell Site,Vodafone,59.83233,10.632,1,3,2,1,2,4,0,0
ST-01554,AMER,USA,Integration Center,,54.49491,-81.56694,0,7,1,6,2,7,0,11
ST-01555,AMER,Argentina,Warehouse,,13.14611,-91.63572,2,3,2,3,1,6,1,2
ST-01556,EMEA,Germany,Data Center,Vodafone,38.73773,27.60878,3,3,1,2,2,4,3,4
ST-01557,EMEA,Sweden,Warehouse,,59.53039,11.90239,8,5,5,1,1,8,1,7
ST-01558,EMEA,Austria,Warehouse,,41.80635,28.05611,2,1,3,0,2,4,2,3
ST-01559,AMER,Canada,Cell Site,Verizon,36.70731,-92.80767,1,4,3,1,3,2,1,1
ST-01560,EMEA,Austria,Cell Site,Telenor,42.45852,-9.83174,2,3,0,3,2,0,3,4
ST-01561,EMEA,UK,Cell Site,Three,49.55006,11.05585,7,5,3,2,3,3,1,8
ST-01562,APAC,Australia,Cell Site,NTT Docomo,7.39167,106.96633,2,4,1,2,2,2,1,6
ST-01563,APAC,Vietnam,Cell Site,Maxis,37.6296,122.44968,4,0,2,0,3,4,2,3
ST-01564,EMEA,Netherlands,Warehouse,,56.57499,23.53246,0,2,4,3,4,3,2,6
ST-01565,EMEA,Poland,Cell Site,Vodafone,58.01649,-8.33837,2,0,5,3,1,4,2,5
ST-01566,APAC,China,Integration Center,,11.23636,110.77865,2,2,3,3,4,1,3,7
ST-01567,APAC,Singapore,Warehouse,,25.96381,120.40634,3,4,2,2,2,3,2,5
ST-01568,EMEA,Austria,Data Center,Deutsche Telekom,41.15265,-2.28784,3,2,3,5,2,4,2,2
ST-01569,EMEA,Italy,Warehouse,,45.93529,0.02477,2,3,5,3,4,1,0,6
ST-01570,EMEA,France,Cell Site,Vodafone,59.1278,28.61837,2,1,5,2,0,4,1,2
ST-01571,EMEA,Czechia,Data Center,A1 Telekom,37.83382,18.20375,4,0,2,1,2,0,1,3
ST-01572,APAC,Vietnam,Warehouse,,9.90089,125.87161,2,3,3,2,5,4,3,5
ST-01573,EMEA,Netherlands,Warehouse,,54.17767,-8.07332,1,6,2,2,1,3,1,1
ST-01574,EMEA,Austria,Cell Site,Vodafone,52.38371,25.87188,3,3,0,1,2,1,3,4
ST-01575,EMEA,Poland,Integration Center,,40.40756,-5.37729,1,0,3,3,4,2,1,1
ST-01576,EMEA,France,Cell Site,Deutsche Telekom,49.17061,10.69837,3,0,3,5,4,4,1,9
ST-01577,AMER,USA,Integration Center,,44.71929,-81.95656,2,7,1,3,0,3,1,4
ST-01578,AMER,Canada,Data Center,T-Mobile US,2.21946,-71.4412,0,4,2,3,3,4,0,4
ST-01579,EMEA,Sweden,Cell Site,Telia,36.9357,-7.71827,0,3,0,1,2,3,0,5
ST-01580,EMEA,Netherlands,Cell Site,A1 Telekom,47.62294,-6.43874,5,2,2,0,3,1,1,3
ST-01581,APAC,South Korea,Warehouse,,37.62613,122.71206,2,2,2,2,1,5,1,0
ST-01582,EMEA,France,Warehouse,,53.84121,-0.84509,1,1,2,1,1,2,1,3
ST-01583,EMEA,France,Warehouse,,47.35066,-4.64615,2,2,4,2,1,2,0,2
ST-01584,EMEA,Austria,Cell Site,Telefónica,40.07759,12.72835,0,5,2,4,2,2,1,5
ST-01585,EMEA,Netherlands,Warehouse,,41.99781,26.68513,3,4,3,1,2,4,1,2
ST-01586,EMEA,Netherlands,Cell Site,Telia,59.88107,-9.84293,2,4,1,3,1,2,3,1
ST-01587,AMER,Argentina,Cell Site,T-Mobile US,33.31889,-95.38657,2,0,4,3,1,8,1,5
ST-01588,APAC,Thailand,Cell Site,Maxis,23.41029,101.42418,1,5,2,0,4,4,2,5
ST-01589,EMEA,Netherlands,Cell Site,Orange,59.12185,25.03228,2,4,5,2,0,1,2,3
ST-01590,APAC,China,Cell Site,Telstra,24.22052,98.80083,4,1,0,1,1,3,0,4
ST-01591,EMEA,France,Warehouse,,54.56703,10.81192,2,3,3,3,4,4,3,3
ST-01592,EMEA,France,Integration Center,,50.28908,18.71773,2,4,4,3,3,6,0,5
ST-01593,EMEA,Austria,Cell Site,Telefónica,45.4083,-9.69044,6,4,2,2,3,2,3,7
ST-01594,APAC,Singapore,Cell Site,Reliance Jio,15.20269,110.68131,4,5,2,0,2,3,1,1
ST-01595,EMEA,Spain,Integration Center,,44.17314,23.2422,0,1,4,2,3,4,3,6
ST-01596,APAC,Indonesia,Cell Site,Telstra,13.96174,110.81687,3,3,6,2,0,5,1,6
ST-01597,EMEA,Poland,Cell Site,Telenor,36.54008,18.67431,2,4,4,1,2,4,2,3
ST-01598,APAC,India,Integration Center,,9.40133,101.75058,1,3,3,1,5,3,4,4
ST-01599,EMEA,Italy,Cell Site,Telenor,49.67135,29.34214,4,7,3,7,4,3,4,3
ST-01600,APAC,Japan,Integration Center,,16.99564,106.35788,0,3,2,1,2,2,1,3
ST-01601,AMER,Canada,Warehouse,,-31.74144,-68.50505,3,2,1,0,2,5,2,3
ST-01602,EMEA,Austria,Cell Site,Telia,41.53219,20.7536,1,7,3,1,2,2,2,6
ST-01603,EMEA,Sweden,Data Center,Telenor,42.05664,-8.80444,3,6,2,1,1,0,1,8
ST-01604,EMEA,Czechia,Cell Site,Telefónica,47.45529,26.24232,2,1,3,1,2,4,3,4
ST-01605,EMEA,France,Data Center,A1 Telekom,40.26478,-3.84319,2,1,3,4,2,3,1,2
ST-01606,AMER,Chile,Cell Site,TIM Brasil,-18.36938,-72.38894,2,3,3,4,2,1,1,5
ST-01607,EMEA,France,Cell Site,Three,44.18493,0.24243,2,2,2,1,3,5,2,4
ST-01608,EMEA,Poland,Cell Site,Telenor,43.44244,2.36384,1,2,0,2,2,6,2,3
ST-01609,AMER,Mexico,Warehouse,,13.93994,-94.66666,3,2,3,0,1,4,3,1
ST-01610,EMEA,Sweden,Warehouse,,47.71803,2.46993,3,1,1,2,4,0,3,4
ST-01611,EMEA,Sweden,Cell Site,A1 Telekom,58.31579,6.87266,1,3,5,2,3,0,3,4
ST-01612,EMEA,Italy,Cell Site,Orange,37.50024,27.34436,4,3,2,1,1,3,3,1
ST-01613,APAC,China,Cell Site,Reliance Jio,37.56251,98.77472,1,3,2,4,4,4,1,1
ST-01614,EMEA,Netherlands,Cell Site,Three,55.41061,24.47763,2,4,1,2,2,8,0,4
ST-01615,APAC,Japan,Warehouse,,14.86826,97.97503,7,1,4,1,2,1,0,3
ST-01616,EMEA,Spain,Cell Site,Telefónica,54.96122,-8.86776,2,3,1,3,3,8,5,5
ST-01617,EMEA,Czechia,Cell Site,Telia,50.48519,3.679,4,5,4,0,2,5,1,3
ST-01618,APAC,Vietnam,Warehouse,,24.24504,129.44238,0,5,0,3,1,2,1,2
ST-01619,EMEA,Germany,Data Center,Orange,55.71846,29.93869,0,3,1,4,1,5,1,3
ST-01620,APAC,China,Cell Site,Reliance Jio,25.96879,101.1732,3,6,1,2,5,4,4,3
ST-01621,EMEA,Austria,Warehouse,,41.90256,7.4458,3,1,0,0,2,7,1,8
ST-01622,EMEA,Austria,Cell Site,Deutsche Telekom,56.21177,4.6742,1,2,2,1,3,2,1,4
ST-01623,APAC,Malaysia,Cell Site,NTT Docomo,27.84253,92.25439,0,2,3,1,2,2,1,4
ST-01624,EMEA,Netherlands,Cell Site,Telia,45.75145,-3.31895,2,4,1,3,1,2,3,3
ST-01625,APAC,China,Data Center,Reliance Jio,37.59928,129.57177,3,3,3,0,1,4,3,5
