sku_id,total_returns,avg_inventory,total_shipped_qty,failure_rate,vendor,category,technology,unit_weight_kg,unit_volume_m3,std_cost_usd,supplier_nominal_lead_time_days,DOA,FIRMWARE,INTERMITTENT,MECH_DAMAGE,NO_POWER,OTHER,OVERHEAT,RF_FAULT
SKU-02351,10,9.0,257,0.038910505836575876,Ciena,Cabling,Dual (4G/5G),31.73,0.3201,492.27,61,0,1,1,3,2,1,0,2
SKU-01106,11,9.0,283,0.038869257950530034,Nokia,Cabling,5G,9.92,0.1186,252.75,58,4,1,0,1,1,1,1,2
SKU-04829,11,8.782608695652174,283,0.038869257950530034,ZTE,Core,5G,18.91,0.1985,363.79,9,0,3,2,0,2,0,1,3
SKU-01968,8,9.369565217391305,206,0.038834951456310676,ZTE,RAN,5G,21.23,0.2287,216.7,63,0,1,0,1,0,4,0,2
SKU-03187,8,9.483870967741936,206,0.038834951456310676,Nokia,Edge Router,5G,9.43,0.1115,292.11,67,2,0,1,0,3,0,1,1
SKU-01229,12,8.974358974358974,309,0.038834951456310676,Samsung,Antenna,5G,14.54,0.1604,1278.93,29,0,4,3,1,0,2,1,1
SKU-02767,8,8.924528301886792,206,0.038834951456310676,Huawei,Small Cell,5G,23.2,0.2382,197.06,78,0,0,1,0,2,2,2,1
SKU-04099,9,9.365853658536585,232,0.03879310344827586,HPE Aruba,Small Cell,5G,17.76,0.1856,371.1,13,1,3,1,0,2,0,0,2
SKU-04110,9,9.2,232,0.03879310344827586,Ericsson,Edge Router,4G,17.27,0.1885,849.25,25,1,1,0,0,3,2,1,1
SKU-03597,9,8.931818181818182,232,0.03879310344827586,ZTE,Small Cell,5G,16.49,0.173,80.86,62,0,3,0,2,0,3,0,1
SKU-03411,9,10.153846153846153,232,0.03879310344827586,ZTE,Core,5G,10.26,0.1187,280.8,29,2,2,1,0,1,2,0,1
SKU-01646,9,8.651162790697674,232,0.03879310344827586,Juniper,Power,4G,41.9,0.4266,692.39,11,3,1,2,1,0,0,1,1
SKU-03842,9,9.555555555555555,232,0.03879310344827586,Ciena,Edge Router,5G,47.36,0.4922,77.8,32,1,1,1,0,2,1,0,3
SKU-03659,10,8.088888888888889,258,0.03875968992248062,NEC,Microwave,Dual (4G/5G),26.04,0.2744,229.8,46,1,3,1,0,2,0,1,2
SKU-01425,10,9.333333333333334,258,0.03875968992248062,ZTE,Fiber,5G,12.67,0.1315,80.85,19,3,0,0,0,1,2,1,3
SKU-02172,10,8.738095238095237,258,0.03875968992248062,HPE Aruba,Cabling,5G,1.87,0.0267,159.26,81,0,0,0,1,1,3,1,4
SKU-00205,10,9.224489795918368,258,0.03875968992248062,Huawei,Microwave,4G,8.2,0.0877,227.84,68,0,2,1,0,1,3,2,1
SKU-00781,10,8.3,258,0.03875968992248062,Juniper,Small Cell,4G,11.41,0.1145,768.29,80,2,1,2,0,1,0,2,2
SKU-00367,10,8.909090909090908,258,0.03875968992248062,Ciena,Antenna,4G,22.27,0.226,169.04,83,1,2,0,0,1,3,0,3
SKU-00026,10,9.146341463414634,258,0.03875968992248062,Ericsson,Fiber,5G,72.47,0.726,870.01,33,0,1,0,1,2,4,0,2
SKU-03352,10,9.071428571428571,258,0.03875968992248062,Huawei,Fiber,4G,13.27,0.143,1085.21,63,1,1,2,0,2,1,0,3
SKU-03783,10,9.772727272727273,258,0.03875968992248062,Samsung,Small Cell,4G,22.62,0.2303,1837.51,67,1,3,1,0,0,2,2,1
SKU-04348,11,9.341463414634147,284,0.03873239436619718,Juniper,Antenna,Dual (4G/5G),18.01,0.186,235.87,80,1,1,1,2,2,1,3,0
SKU-02559,12,8.818181818181818,310,0.03870967741935484,NEC,Optical Transport,4G,53.74,0.5441,583.43,14,2,2,2,2,1,1,1,1
SKU-02167,12,10.28888888888889,310,0.03870967741935484,Nokia,Antenna,5G,14.71,0.1568,1044.19,13,1,2,0,0,3,4,0,2
SKU-02310,7,9.45945945945946,181,0.03867403314917127,HPE Aruba,RAN,Dual (4G/5G),20.46,0.2112,277.8,42,1,1,0,0,2,2,1,0
SKU-03641,7,8.88888888888889,181,0.03867403314917127,ZTE,RAN,4G,26.14,0.2621,1162.2,65,3,1,1,0,0,1,1,0
SKU-01009,7,8.8,181,0.03867403314917127,NEC,RAN,4G,14.9,0.1492,1398.14,79,0,1,0,0,0,3,1,2
SKU-00869,8,9.38888888888889,207,0.03864734299516908,ZTE,Small Cell,5G,3.86,0.0511,369.21,89,2,2,0,1,1,2,0,0
SKU-01849,8,8.604166666666666,207,0.03864734299516908,HPE Aruba,Edge Router,4G,21.88,0.2205,139.07,77,0,1,1,1,1,2,1,1
SKU-02486,8,9.741935483870968,207,0.03864734299516908,NEC,Core,4G,13.87,0.1503,422.02,6,0,5,0,0,1,1,0,1
SKU-04648,8,8.446808510638299,207,0.03864734299516908,Cisco,Edge Router,4G,27.53,0.2772,260.39,78,1,1,1,0,0,1,0,4
SKU-03124,8,9.26,207,0.03864734299516908,Samsung,Fiber,4G,12.19,0.132,357.82,83,2,0,1,2,0,1,1,1
SKU-01581,9,9.647058823529411,233,0.03862660944206009,HPE Aruba,Fiber,Dual (4G/5G),26.74,0.2816,426.65,83,3,3,1,0,0,2,0,0
SKU-04225,10,8.891891891891891,259,0.03861003861003861,Samsung,RAN,4G,13.83,0.1443,290.64,24,1,2,0,1,2,1,1,2
SKU-00519,10,9.108108108108109,259,0.03861003861003861,Huawei,RAN,4G,14.88,0.1603,331.43,58,3,1,1,2,0,0,1,2
SKU-00372,10,7.84375,259,0.03861003861003861,Cisco,RAN,5G,5.24,0.0556,262.31,82,0,2,1,2,1,2,1,1
SKU-03165,10,9.355555555555556,259,0.03861003861003861,Huawei,Antenna,Dual (4G/5G),8.39,0.1038,455.87,32,2,2,1,1,0,1,1,2
SKU-04777,10,8.956521739130435,259,0.03861003861003861,HPE Aruba,Power,4G,33.69,0.3391,773.38,8,0,0,0,0,4,2,0,4
SKU-02504,10,8.542857142857143,259,0.03861003861003861,Samsung,Power,Dual (4G/5G),16.34,0.18,618.86,35,1,1,1,0,0,0,0,7
SKU-01936,10,7.63265306122449,259,0.03861003861003861,Ciena,Core,5G,15.68,0.1647,1684.06,71,1,2,1,0,2,1,1,2
SKU-03553,10,9.62,259,0.03861003861003861,Nokia,RAN,5G,15.59,0.1704,142.03,70,3,2,3,0,2,0,0,0
SKU-02746,11,8.393939393939394,285,0.03859649122807018,Ericsson,Cabling,4G,6.57,0.0762,559.5,33,0,1,0,1,1,5,0,3
SKU-02836,11,9.916666666666666,285,0.03859649122807018,Juniper,Core,Dual (4G/5G),27.14,0.2797,264.78,23,0,2,1,2,2,0,0,4
SKU-02895,12,9.54054054054054,311,0.03858520900321544,Ciena,Edge Router,5G,26.82,0.2696,777.39,42,4,0,0,1,1,3,1,2
SKU-01502,9,8.862068965517242,234,0.038461538461538464,ZTE,Power,5G,7.32,0.0745,777.82,71,1,1,0,1,1,2,3,0
SKU-01097,8,9.975609756097562,208,0.038461538461538464,ZTE,Fiber,Dual (4G/5G),16.96,0.178,381.69,78,1,0,2,0,1,0,0,4
SKU-03325,7,8.86,182,0.038461538461538464,HPE Aruba,Power,Dual (4G/5G),8.43,0.0871,226.57,9,0,2,1,1,1,1,0,1
SKU-00447,8,7.948717948717949,208,0.038461538461538464,Huawei,Cabling,Dual (4G/5G),18.41,0.1841,524.51,13,1,0,0,4,1,1,0,1
SKU-03312,11,9.763157894736842,286,0.038461538461538464,Nokia,Core,5G,29.6,0.3096,300.91,18,0,3,1,1,0,3,0,3
SKU-00029,9,10.341463414634147,234,0.038461538461538464,Juniper,RAN,5G,33.82,0.3488,720.91,62,1,3,1,1,0,0,2,1
SKU-00622,9,9.1,234,0.038461538461538464,Cisco,Small Cell,Dual (4G/5G),20.18,0.204,735.43,16,1,3,0,1,4,0,0,0
SKU-00025,10,8.433333333333334,260,0.038461538461538464,HPE Aruba,Antenna,4G,4.89,0.052,697.51,23,1,2,1,0,1,1,2,2
SKU-01929,9,8.727272727272727,234,0.038461538461538464,NEC,Edge Router,4G,9.24,0.1066,239.55,49,1,3,1,1,1,0,0,2
SKU-01305,12,9.21875,312,0.038461538461538464,NEC,RAN,4G,28.33,0.2855,255.97,73,1,4,1,0,0,1,0,5
SKU-04782,8,8.466666666666667,208,0.038461538461538464,Nokia,Fiber,4G,15.88,0.164,498.55,24,1,3,0,0,0,3,0,1
SKU-02878,10,9.130434782608695,260,0.038461538461538464,Cisco,Optical Transport,4G,8.74,0.0932,305.11,37,1,2,0,2,0,3,0,2
SKU-00259,12,9.807692307692308,312,0.038461538461538464,HPE Aruba,Edge Router,5G,40.99,0.4252,169.06,44,0,2,3,0,4,1,1,1
SKU-01927,10,9.714285714285714,260,0.038461538461538464,HPE Aruba,Small Cell,5G,25.37,0.267,213.55,51,0,3,1,1,0,2,0,3
SKU-02866,11,8.35135135135135,286,0.038461538461538464,Samsung,Antenna,5G,15.07,0.1648,678.73,82,1,1,3,1,0,2,1,2
SKU-04839,13,9.5,338,0.038461538461538464,Huawei,Optical Transport,4G,18.82,0.1955,1061.22,77,2,4,0,1,1,1,1,3
SKU-00739,9,7.85,234,0.038461538461538464,ZTE,Optical Transport,5G,24.99,0.2635,823.77,26,0,1,1,1,1,2,2,1
SKU-01225,10,7.976190476190476,260,0.038461538461538464,Samsung,Core,4G,59.41,0.597,119.39,43,2,1,1,1,0,3,1,1
SKU-00111,13,9.263157894736842,338,0.038461538461538464,Ericsson,Antenna,5G,1.6,0.0304,100.61,17,0,4,2,3,1,0,1,2
SKU-03363,8,8.901960784313726,208,0.038461538461538464,Cisco,Microwave,5G,38.93,0.3894,137.37,29,1,2,0,2,1,2,0,0
SKU-00188,10,9.305555555555555,260,0.038461538461538464,NEC,Core,5G,14.17,0.147,627.05,12,2,0,1,1,1,3,1,1
SKU-01712,13,8.594594594594595,339,0.038348082595870206,Cisco,Microwave,4G,9.87,0.1119,80.43,57,1,0,0,1,2,3,4,2
SKU-04820,13,8.5,339,0.038348082595870206,Cisco,Fiber,4G,18.83,0.1947,254.97,66,2,1,1,0,2,3,2,2
SKU-02126,13,9.384615384615385,339,0.038348082595870206,Nokia,Core,5G,2.05,0.0397,188.49,69,0,0,2,3,2,3,1,2
SKU-02636,12,9.476190476190476,313,0.038338658146964855,Ciena,Small Cell,4G,9.0,0.1031,1382.39,62,2,0,4,0,2,1,1,2
SKU-04438,12,9.365853658536585,313,0.038338658146964855,HPE Aruba,Core,4G,44.32,0.4621,1216.97,65,4,1,0,0,2,1,0,4
SKU-03004,11,8.35,287,0.03832752613240418,Samsung,Cabling,Dual (4G/5G),4.39,0.0455,477.58,13,1,1,0,2,1,0,2,4
SKU-00902,10,8.88888888888889,261,0.038314176245210725,Ericsson,Microwave,Dual (4G/5G),31.38,0.3221,232.8,22,0,2,0,1,2,3,2,0
SKU-01462,10,9.169811320754716,261,0.038314176245210725,Ciena,Antenna,4G,20.81,0.2081,604.58,71,2,0,1,2,1,0,3,1
SKU-01467,10,8.594594594594595,261,0.038314176245210725,HPE Aruba,Core,5G,8.83,0.0989,1095.58,76,1,1,1,1,3,1,2,0
SKU-00998,10,9.375,261,0.038314176245210725,Ciena,Edge Router,Dual (4G/5G),34.87,0.3512,88.04,84,1,1,0,1,3,2,1,1
SKU-00373,9,9.535714285714286,235,0.03829787234042553,ZTE,Fiber,5G,8.3,0.0929,330.59,79,3,0,0,1,1,2,1,1
SKU-03562,9,10.0,235,0.03829787234042553,Samsung,Power,4G,16.19,0.172,763.6,89,0,2,0,1,1,0,2,3
SKU-00301,9,9.066666666666666,235,0.03829787234042553,Samsung,Antenna,5G,13.94,0.1477,211.77,64,2,0,1,1,1,3,0,1
SKU-02193,9,8.439024390243903,235,0.03829787234042553,ZTE,RAN,5G,15.17,0.1524,191.61,19,3,0,1,0,0,2,0,3
SKU-04608,9,8.806451612903226,235,0.03829787234042553,Ciena,Edge Router,5G,8.37,0.0871,414.27,60,1,1,1,3,0,0,0,3
SKU-02271,9,10.023809523809524,235,0.03829787234042553,Ciena,Core,5G,20.74,0.2174,335.37,78,0,2,2,0,0,0,1,4
SKU-03485,8,8.392857142857142,209,0.03827751196172249,Cisco,Fiber,5G,14.71,0.1479,387.85,32,0,1,1,0,3,3,0,0
SKU-01662,8,8.409090909090908,209,0.03827751196172249,Huawei,RAN,5G,22.55,0.2417,477.62,10,0,2,0,0,1,2,1,2
SKU-02860,8,8.454545454545455,209,0.03827751196172249,HPE Aruba,Fiber,5G,7.19,0.0844,794.78,60,1,1,1,1,1,0,2,1
SKU-03819,7,8.0,183,0.03825136612021858,Ericsson,Power,4G,44.25,0.4514,274.88,48,2,2,0,2,1,0,0,0
SKU-01942,13,8.851063829787234,340,0.03823529411764706,Cisco,Cabling,5G,22.19,0.2415,1516.73,74,0,0,2,1,0,2,1,7
SKU-02986,6,8.666666666666666,157,0.03821656050955414,Cisco,Core,5G,22.48,0.238,519.27,68,2,1,0,0,0,0,2,1
SKU-01914,12,8.452380952380953,314,0.03821656050955414,Nokia,Antenna,5G,14.58,0.1498,382.83,85,0,3,0,2,1,1,0,5
SKU-00652,12,9.902439024390244,314,0.03821656050955414,Nokia,Cabling,4G,12.92,0.1332,264.46,74,1,2,2,0,2,2,0,3
SKU-04196,11,10.040816326530612,288,0.03819444444444445,HPE Aruba,RAN,5G,22.83,0.2452,73.12,38,3,0,2,0,2,2,0,2
SKU-02047,11,9.102564102564102,288,0.03819444444444445,Nokia,RAN,Dual (4G/5G),12.44,0.1313,898.8,83,1,2,3,1,0,1,0,3
SKU-03491,10,8.432432432432432,262,0.03816793893129771,NEC,Small Cell,Dual (4G/5G),72.11,0.7265,600.38,60,1,2,0,2,0,1,1,3
SKU-00552,10,9.295454545454545,262,0.03816793893129771,Huawei,Optical Transport,Dual (4G/5G),3.26,0.0454,309.72,10,1,3,0,0,0,1,4,1
SKU-03748,10,8.763157894736842,262,0.03816793893129771,HPE Aruba,Core,5G,20.15,0.2078,757.85,40,0,2,1,2,1,1,0,3
SKU-01493,10,9.86046511627907,262,0.03816793893129771,Huawei,Edge Router,4G,7.41,0.0837,457.46,77,1,0,1,2,1,2,0,3
SKU-01061,10,9.3,262,0.03816793893129771,Ericsson,Antenna,Dual (4G/5G),2.45,0.0258,1159.89,60,2,1,1,1,1,1,0,3
SKU-04592,14,9.486486486486486,367,0.03814713896457766,Samsung,Power,4G,25.43,0.2544,643.84,8,2,0,2,2,3,1,1,3
SKU-01503,9,8.512820512820513,236,0.038135593220338986,ZTE,Fiber,5G,2.26,0.0403,454.41,37,0,3,1,1,0,3,1,0
SKU-01552,9,8.578947368421053,236,0.038135593220338986,NEC,Edge Router,4G,27.87,0.2876,861.48,24,2,0,0,2,0,1,2,2
SKU-00880,12,9.285714285714286,315,0.0380952380952381,Huawei,Power,5G,41.54,0.4229,1325.15,53,2,3,0,0,1,2,2,2
SKU-01924,8,8.93939393939394,210,0.0380952380952381,Ericsson,Edge Router,Dual (4G/5G),9.8,0.1083,287.6,9,0,0,1,3,0,2,1,1
SKU-03034,8,8.78048780487805,210,0.0380952380952381,Ericsson,Antenna,Dual (4G/5G),14.87,0.1627,285.53,42,1,1,0,2,1,1,0,2
SKU-00619,8,7.977777777777778,210,0.0380952380952381,Samsung,Power,5G,13.8,0.1534,75.93,41,2,1,1,1,0,2,1,0
SKU-02150,11,9.244444444444444,289,0.03806228373702422,Nokia,RAN,4G,11.64,0.1344,326.28,31,0,3,3,0,2,1,0,2
SKU-02076,11,8.71111111111111,289,0.03806228373702422,Cisco,RAN,Dual (4G/5G),13.52,0.1371,884.28,9,1,1,1,2,1,1,1,3
SKU-03908,7,8.23076923076923,184,0.03804347826086957,Huawei,RAN,4G,11.0,0.1183,359.66,49,0,2,1,0,2,1,0,1
SKU-00248,10,8.866666666666667,263,0.03802281368821293,Ciena,Core,4G,8.89,0.0951,441.0,11,1,0,2,0,1,3,1,2
SKU-01512,10,8.6,263,0.03802281368821293,Ericsson,Edge Router,4G,26.79,0.276,288.09,11,1,1,2,0,0,0,0,6
SKU-00798,9,9.461538461538462,237,0.0379746835443038,NEC,Core,5G,12.32,0.1432,2112.21,72,2,1,1,1,1,2,0,1
SKU-03745,9,9.973684210526315,237,0.0379746835443038,Ericsson,RAN,5G,36.71,0.3858,607.34,28,1,2,0,1,1,0,1,3
SKU-03232,9,8.921052631578947,237,0.0379746835443038,Juniper,Core,Dual (4G/5G),9.07,0.1007,441.66,88,0,1,0,1,1,1,1,4
SKU-00088,6,8.405405405405405,158,0.0379746835443038,Ericsson,Optical Transport,5G,10.16,0.1143,432.15,45,1,3,1,0,0,1,0,0
SKU-02001,9,9.236842105263158,237,0.0379746835443038,NEC,Microwave,5G,13.74,0.1541,804.73,77,1,1,0,1,1,3,1,1
SKU-02275,9,9.342857142857143,237,0.0379746835443038,Huawei,Cabling,5G,19.11,0.1971,324.46,6,1,2,1,0,1,1,1,2
SKU-03977,9,8.083333333333334,237,0.0379746835443038,Juniper,RAN,5G,31.6,0.3303,163.16,86,2,1,0,2,0,2,0,2
SKU-02685,8,8.644444444444444,211,0.037914691943127965,Samsung,Fiber,4G,22.49,0.2328,170.74,65,1,0,1,0,0,2,1,3
SKU-02607,8,9.170731707317072,211,0.037914691943127965,Nokia,Power,5G,7.73,0.0923,354.67,70,0,1,0,1,1,0,2,3
SKU-02761,8,7.975609756097561,211,0.037914691943127965,Huawei,Small Cell,4G,15.56,0.174,428.7,16,0,1,1,1,1,2,0,2
SKU-02188,8,9.741935483870968,211,0.037914691943127965,ZTE,Optical Transport,4G,15.1,0.1579,775.46,79,2,2,0,1,0,0,0,3
SKU-00005,10,8.903225806451612,264,0.03787878787878788,Juniper,Optical Transport,4G,31.83,0.3347,1566.84,22,3,2,0,0,1,2,1,1
SKU-04664,10,9.205882352941176,264,0.03787878787878788,Juniper,Small Cell,4G,26.76,0.2721,350.94,22,1,1,0,2,1,1,0,4
SKU-03545,10,9.578947368421053,264,0.03787878787878788,NEC,Fiber,5G,12.91,0.1326,177.64,80,5,2,1,0,0,0,0,2
SKU-02456,10,8.527272727272727,264,0.03787878787878788,Huawei,RAN,5G,15.19,0.1587,263.05,13,3,0,1,0,1,2,0,3
SKU-04790,12,8.102564102564102,317,0.03785488958990536,Samsung,RAN,5G,24.26,0.2459,273.57,60,3,2,1,1,0,3,0,2
SKU-00965,12,8.71111111111111,317,0.03785488958990536,Ericsson,Power,5G,13.0,0.1302,288.14,50,3,3,0,1,0,1,1,3
SKU-00609,7,8.333333333333334,185,0.03783783783783784,Cisco,Fiber,Dual (4G/5G),34.28,0.3488,838.39,69,2,0,0,1,0,1,1,2
SKU-00051,9,8.8,238,0.037815126050420166,Huawei,Power,5G,14.82,0.1682,1629.85,45,0,2,0,0,2,2,0,3
SKU-02252,9,8.883720930232558,238,0.037815126050420166,Nokia,RAN,4G,31.05,0.3165,318.91,80,1,2,1,0,0,2,2,1
SKU-03701,9,9.12,238,0.037815126050420166,HPE Aruba,Antenna,5G,19.18,0.2101,554.77,55,1,1,0,2,1,2,0,2
SKU-00796,9,8.590909090909092,238,0.037815126050420166,Juniper,Fiber,4G,7.76,0.0807,739.26,84,0,1,3,2,2,1,0,0
SKU-03128,9,9.117647058823529,238,0.037815126050420166,Samsung,RAN,5G,9.28,0.1,92.51,7,2,0,0,3,3,1,0,0
SKU-04933,9,9.733333333333333,238,0.037815126050420166,NEC,RAN,4G,7.43,0.0752,258.84,63,2,0,1,3,0,2,1,0
SKU-02611,11,9.333333333333334,291,0.037800687285223365,NEC,Antenna,4G,14.09,0.1457,148.49,40,1,1,0,0,2,2,1,4
SKU-00509,11,9.408163265306122,291,0.037800687285223365,ZTE,Optical Transport,4G,6.74,0.081,304.47,19,1,2,2,0,0,2,2,2
SKU-02111,8,10.09375,212,0.03773584905660377,Ericsson,RAN,4G,8.0,0.0949,546.71,43,1,0,2,1,0,3,0,1
SKU-01422,8,8.846153846153847,212,0.03773584905660377,Ciena,Small Cell,5G,23.56,0.2358,2224.87,26,0,2,1,1,1,2,0,1
SKU-01217,10,8.555555555555555,265,0.03773584905660377,Ericsson,Power,Dual (4G/5G),7.08,0.074,857.98,30,1,3,1,1,2,0,0,2
SKU-04805,8,9.424242424242424,212,0.03773584905660377,Cisco,Core,4G,8.92,0.1083,226.43,5,1,3,1,0,0,0,0,3
SKU-02477,8,9.153846153846153,212,0.03773584905660377,ZTE,Power,5G,18.3,0.1918,309.86,84,0,0,1,0,1,3,2,1
SKU-04640,10,8.210526315789474,265,0.03773584905660377,Huawei,Small Cell,5G,6.79,0.0749,442.18,87,2,2,0,0,0,3,0,3
SKU-04776,13,8.368421052631579,345,0.03768115942028986,NEC,RAN,4G,5.54,0.0681,713.54,31,0,2,3,0,0,5,1,2
SKU-00808,13,9.157894736842104,345,0.03768115942028986,HPE Aruba,Antenna,5G,21.21,0.2266,303.99,41,4,2,1,1,1,0,2,2
SKU-03118,11,8.930232558139535,292,0.03767123287671233,Samsung,Fiber,4G,16.13,0.164,552.09,74,1,1,3,1,2,0,1,2
SKU-00555,11,9.4,292,0.03767123287671233,Cisco,Core,4G,43.99,0.4543,230.37,26,2,1,2,2,0,2,1,1
SKU-02858,11,9.179487179487179,292,0.03767123287671233,Ciena,RAN,5G,16.19,0.1647,270.28,21,4,2,0,0,0,2,0,3
SKU-03514,11,9.305555555555555,292,0.03767123287671233,Ciena,Microwave,5G,22.71,0.2432,108.82,65,2,2,0,0,3,1,1,2
SKU-02089,11,9.514285714285714,292,0.03767123287671233,Nokia,Optical Transport,5G,20.17,0.2061,402.34,37,3,1,0,0,0,3,0,4
SKU-00701,11,9.722222222222221,292,0.03767123287671233,Juniper,Core,4G,10.86,0.1114,222.57,47,2,1,2,0,1,1,0,4
SKU-00219,9,9.372549019607844,239,0.03765690376569038,Nokia,Small Cell,4G,12.43,0.1413,1670.22,72,2,1,2,1,0,2,0,1
SKU-03763,9,8.822222222222223,239,0.03765690376569038,ZTE,RAN,5G,40.21,0.406,424.14,47,3,2,2,1,1,0,0,0
SKU-04509,9,8.177777777777777,239,0.03765690376569038,Ciena,Fiber,5G,39.47,0.4085,106.04,37,2,1,0,2,1,0,1,2
SKU-03937,9,8.26086956521739,239,0.03765690376569038,Samsung,RAN,4G,14.4,0.152,58.47,12,2,2,0,0,3,0,0,2
SKU-03083,9,9.211538461538462,239,0.03765690376569038,Samsung,RAN,4G,35.51,0.3715,678.42,43,0,3,0,0,0,0,3,3
SKU-01602,9,9.214285714285714,239,0.03765690376569038,Ciena,Cabling,4G,7.97,0.0979,518.99,18,2,1,0,1,0,3,2,0
SKU-03107,9,8.153846153846153,239,0.03765690376569038,ZTE,Microwave,5G,27.2,0.2756,665.85,28,0,2,1,1,1,1,2,1
SKU-02777,12,9.52,319,0.03761755485893417,Nokia,Power,4G,15.58,0.1755,125.25,16,1,3,1,1,3,2,0,1
SKU-01102,10,8.210526315789474,266,0.03759398496240601,Huawei,Core,4G,18.36,0.1976,60.28,79,2,2,1,0,2,1,2,0
SKU-04241,10,8.48076923076923,266,0.03759398496240601,NEC,RAN,5G,49.27,0.5061,640.08,24,0,2,1,2,0,2,2,1
SKU-01178,10,9.766666666666667,266,0.03759398496240601,Ciena,Core,Dual (4G/5G),10.2,0.1198,409.93,73,0,2,0,1,3,2,1,1
SKU-03975,10,8.536585365853659,266,0.03759398496240601,Cisco,Optical Transport,Dual (4G/5G),14.25,0.1543,1184.78,87,1,3,0,3,1,2,0,0
SKU-03551,10,9.523809523809524,266,0.03759398496240601,ZTE,Small Cell,5G,34.09,0.3554,430.59,45,0,1,3,1,1,2,0,2
SKU-03268,10,8.102564102564102,266,0.03759398496240601,Ciena,Fiber,5G,31.58,0.3339,1258.84,5,0,2,1,0,0,3,1,3
SKU-00833,8,8.806451612903226,213,0.03755868544600939,Samsung,Antenna,4G,21.01,0.2123,1548.01,45,2,2,0,1,0,1,0,2
SKU-03953,8,8.953488372093023,213,0.03755868544600939,Samsung,Core,5G,19.96,0.2168,813.04,29,1,0,0,1,1,2,1,2
SKU-03174,8,7.948717948717949,213,0.03755868544600939,Huawei,Antenna,4G,28.81,0.2968,119.41,44,0,3,0,2,0,0,1,2
SKU-00276,11,8.052631578947368,293,0.03754266211604096,Ericsson,Microwave,4G,25.22,0.2718,1356.44,80,1,2,2,0,0,1,1,4
SKU-01622,11,7.875,293,0.03754266211604096,Juniper,Cabling,Dual (4G/5G),16.96,0.1734,706.85,25,0,2,2,0,2,3,0,2
SKU-00657,11,9.146341463414634,293,0.03754266211604096,Juniper,RAN,5G,6.95,0.0832,124.27,63,0,0,3,0,2,3,1,2
SKU-00298,9,8.733333333333333,240,0.0375,Cisco,RAN,5G,34.81,0.3529,199.17,66,1,1,3,1,0,0,2,1
SKU-04844,6,8.8,160,0.0375,ZTE,Optical Transport,Dual (4G/5G),15.03,0.1622,682.23,52,1,1,1,3,0,0,0,0
SKU-01886,9,8.97872340425532,240,0.0375,HPE Aruba,Fiber,5G,20.63,0.2256,1207.72,86,0,3,1,0,2,2,0,1
SKU-00590,9,9.404761904761905,240,0.0375,Samsung,RAN,5G,3.68,0.0485,428.85,52,0,2,2,0,0,2,1,2
SKU-01641,12,8.926829268292684,320,0.0375,Nokia,RAN,5G,18.78,0.1932,95.83,46,0,0,1,5,0,2,0,4
SKU-01556,12,8.487179487179487,320,0.0375,Ericsson,Antenna,4G,16.89,0.1814,89.09,15,0,1,1,3,1,4,0,2
SKU-00232,9,9.38,240,0.0375,Ericsson,Small Cell,4G,14.52,0.1489,436.46,88,1,1,3,1,0,0,0,3
SKU-04038,13,9.15625,347,0.037463976945244955,Ciena,Antenna,4G,20.41,0.21,1086.34,22,1,0,2,2,2,2,1,3
SKU-00827,10,8.476190476190476,267,0.03745318352059925,Nokia,Fiber,Dual (4G/5G),24.34,0.2483,611.77,61,1,1,0,2,4,2,0,0
SKU-03096,7,9.515151515151516,187,0.0374331550802139,NEC,Edge Router,4G,21.99,0.2339,143.94,9,0,2,0,1,0,1,0,3
SKU-02359,7,9.470588235294118,187,0.0374331550802139,Nokia,Edge Router,4G,19.51,0.2032,218.63,62,0,1,0,3,1,0,1,1
SKU-00478,12,10.333333333333334,321,0.037383177570093455,HPE Aruba,Fiber,5G,7.07,0.0731,83.75,20,2,1,0,1,3,1,2,2
SKU-00024,8,7.148148148148148,214,0.037383177570093455,Cisco,Cabling,5G,2.74,0.0384,141.63,35,1,1,0,0,2,1,2,1
SKU-04483,12,8.063829787234043,321,0.037383177570093455,HPE Aruba,Core,5G,30.79,0.3163,276.76,36,0,1,2,3,0,0,1,5
SKU-01412,8,9.025,214,0.037383177570093455,Ericsson,RAN,4G,10.0,0.1,593.78,15,0,2,0,1,0,2,1,2
SKU-00282,12,9.580645161290322,321,0.037383177570093455,Cisco,RAN,Dual (4G/5G),20.39,0.2211,358.9,32,2,2,0,1,1,2,2,2
SKU-02198,9,9.277777777777779,241,0.03734439834024896,Samsung,Cabling,4G,9.72,0.1159,1191.73,47,1,0,2,0,1,2,0,3
SKU-01242,9,10.177777777777777,241,0.03734439834024896,Samsung,Power,4G,34.68,0.3478,439.81,57,3,1,0,0,3,1,0,1
SKU-03253,10,8.89795918367347,268,0.03731343283582089,HPE Aruba,Core,5G,18.53,0.2004,458.93,35,3,1,1,1,0,0,1,3
SKU-00197,10,9.837837837837839,268,0.03731343283582089,Samsung,RAN,5G,18.37,0.1948,454.73,50,1,1,1,0,0,2,1,4
SKU-04556,10,8.805555555555555,268,0.03731343283582089,Ericsson,RAN,5G,26.82,0.278,917.88,33,0,1,1,1,1,0,1,5
SKU-04044,10,8.915254237288135,268,0.03731343283582089,ZTE,Edge Router,5G,13.69,0.1471,1677.0,16,0,1,1,2,1,4,0,1
