sku_id,vendor,category,technology,unit_weight_kg,unit_volume_m3,std_cost_usd,supplier_nominal_lead_time_days
SKU-01347,Huawei,Power,Dual (4G/5G),12.4,0.1349,235.67,51
SKU-01348,Juniper,Small Cell,Dual (4G/5G),24.22,0.257,793.56,78
SKU-01349,ZTE,Fiber,Dual (4G/5G),19.1,0.2105,1301.01,70
SKU-01350,Ericsson,RAN,4G,24.52,0.265,181.98,41
SKU-01351,Samsung,Power,4G,30.18,0.3218,2018.14,42
SKU-01352,HPE Aruba,Cabling,5G,2.83,0.0461,487.07,5
SKU-01353,Ciena,Fiber,5G,23.79,0.2507,54.81,52
SKU-01354,HPE Aruba,Microwave,4G,19.51,0.1952,1072.17,86
SKU-01355,NEC,Antenna,4G,26.08,0.2748,110.6,39
SKU-01356,HPE Aruba,Small Cell,5G,41.74,0.4222,1295.07,75
SKU-01357,Juniper,Microwave,5G,18.13,0.1824,878.92,57
SKU-01358,ZTE,Antenna,4G,4.63,0.0602,175.53,29
SKU-01359,Samsung,RAN,5G,10.25,0.1176,295.28,46
SKU-01360,Ericsson,RAN,5G,64.29,0.6561,697.57,27
SKU-01361,Ericsson,RAN,5G,13.18,0.1391,258.8,13
SKU-01362,Huawei,RAN,4G,13.6,0.1462,1623.08,31
SKU-01363,Ciena,Antenna,5G,9.11,0.1098,838.62,79
SKU-01364,Nokia,RAN,5G,11.65,0.1311,122.02,55
SKU-01365,ZTE,Optical Transport,4G,17.28,0.1829,350.61,61
SKU-01366,Nokia,RAN,5G,1.84,0.0303,611.42,86
SKU-01367,Samsung,Optical Transport,5G,16.02,0.1788,216.23,40
SKU-01368,HPE Aruba,RAN,4G,10.51,0.113,966.17,38
SKU-01369,Ericsson,Cabling,5G,11.6,0.118,659.58,17
SKU-01370,Samsung,RAN,4G,22.35,0.23,716.65,59
SKU-01371,HPE Aruba,Antenna,4G,12.43,0.1326,313.56,50
SKU-01372,Ericsson,Antenna,Dual (4G/5G),25.17,0.2572,178.57,56
SKU-01373,HPE Aruba,RAN,4G,11.4,0.1246,1068.55,32
SKU-01374,Ciena,Antenna,Dual (4G/5G),28.83,0.2944,1649.66,34
SKU-01375,ZTE,RAN,5G,2.24,0.0245,921.99,49
SKU-01376,NEC,Microwave,4G,15.71,0.1609,822.98,42
SKU-01377,Samsung,RAN,4G,12.19,0.1403,424.09,24
SKU-01378,Samsung,Core,5G,14.24,0.155,228.88,74
SKU-01379,Cisco,Power,5G,19.33,0.1996,730.18,51
SKU-01380,Juniper,Fiber,4G,16.33,0.1706,244.3,63
SKU-01381,Ciena,Core,4G,8.21,0.092,899.23,83
SKU-01382,Ciena,Fiber,5G,7.46,0.0881,501.52,83
SKU-01383,Nokia,Microwave,4G,6.49,0.0765,123.79,18
SKU-01384,HPE Aruba,Fiber,Dual (4G/5G),18.8,0.2067,421.91,46
SKU-01385,Juniper,Microwave,5G,25.97,0.2722,149.23,65
SKU-01386,ZTE,RAN,5G,9.15,0.1097,132.62,63
SKU-01387,ZTE,Microwave,4G,43.0,0.4301,68.55,12
SKU-01388,Ciena,Microwave,4G,10.04,0.1182,137.17,61
SKU-01389,ZTE,Power,Dual (4G/5G),25.58,0.2702,155.8,26
SKU-01390,Cisco,Antenna,4G,7.42,0.0776,1115.65,88
SKU-01391,Samsung,RAN,4G,23.15,0.2368,638.44,25
SKU-01392,Huawei,Fiber,5G,38.32,0.3941,1996.89,32
SKU-01393,NEC,Cabling,4G,10.85,0.111,345.18,53
SKU-01394,Nokia,Antenna,5G,15.96,0.1753,143.17,27
SKU-01395,HPE Aruba,Optical Transport,Dual (4G/5G),23.39,0.2497,400.58,58
SKU-01396,NEC,Edge Router,5G,23.94,0.2454,287.2,27
SKU-01397,HPE Aruba,Small Cell,Dual (4G/5G),37.61,0.3775,565.93,72
SKU-01398,Ericsson,Cabling,Dual (4G/5G),6.15,0.0813,129.13,50
SKU-01399,NEC,Core,4G,15.53,0.1603,419.12,72
SKU-01400,Huawei,RAN,5G,8.76,0.089,1185.92,32
SKU-01401,Ciena,Optical Transport,5G,10.69,0.1135,1200.55,54
SKU-01402,Cisco,Power,5G,9.72,0.1166,1045.13,87
SKU-01403,Samsung,Fiber,4G,17.11,0.187,626.99,67
SKU-01404,Samsung,RAN,Dual (4G/5G),11.31,0.1227,855.83,14
SKU-01405,Cisco,Power,5G,14.02,0.1463,391.13,41
SKU-01406,Juniper,Power,5G,15.93,0.1678,564.84,17
SKU-01407,Ericsson,Power,5G,22.35,0.2238,363.91,74
SKU-01408,HPE Aruba,Cabling,5G,23.41,0.2485,260.47,34
SKU-01409,Huawei,Antenna,Dual (4G/5G),20.22,0.2042,495.55,84
SKU-01410,ZTE,Core,5G,16.93,0.1797,1572.89,76
SKU-01411,NEC,Antenna,4G,34.09,0.3522,504.22,84
SKU-01412,Ericsson,RAN,4G,10.0,0.1,593.78,15
SKU-01413,NEC,RAN,Dual (4G/5G),30.32,0.3228,751.35,5
SKU-01414,Huawei,Optical Transport,5G,5.45,0.0605,522.19,22
SKU-01415,Nokia,RAN,Dual (4G/5G),14.56,0.1471,338.28,15
SKU-01416,Nokia,Microwave,4G,24.83,0.2654,753.49,88
SKU-01417,Ericsson,RAN,4G,13.84,0.1414,224.51,14
SKU-01418,Ciena,Antenna,4G,30.08,0.3013,1034.16,52
SKU-01419,Huawei,RAN,5G,19.85,0.2084,1105.55,65
SKU-01420,Huawei,Fiber,5G,23.41,0.2367,388.45,14
SKU-01421,Cisco,RAN,4G,29.15,0.3111,237.54,64
SKU-01422,Ciena,Small Cell,5G,23.56,0.2358,2224.87,26
SKU-01423,HPE Aruba,Fiber,5G,50.97,0.5107,230.13,79
SKU-01424,HPE Aruba,RAN,4G,12.67,0.1434,318.69,13
SKU-01425,ZTE,Fiber,5G,12.67,0.1315,80.85,19
SKU-01426,Samsung,Power,5G,31.92,0.3374,1212.23,87
SKU-01427,Nokia,Fiber,4G,7.76,0.0838,127.93,41
SKU-01428,HPE Aruba,Power,4G,14.21,0.1435,595.93,74
SKU-01429,Ciena,Cabling,4G,4.25,0.0427,514.58,48
SKU-01430,Huawei,Fiber,5G,51.19,0.5176,379.0,73
SKU-01431,HPE Aruba,Core,Dual (4G/5G),18.33,0.1928,261.45,7
SKU-01432,Huawei,RAN,5G,5.99,0.0599,573.93,14
SKU-01433,HPE Aruba,Antenna,4G,46.15,0.4731,1626.51,81
SKU-01434,Nokia,Core,Dual (4G/5G),65.05,0.6572,329.54,8
SKU-01435,NEC,Edge Router,Dual (4G/5G),17.17,0.1795,107.29,60
SKU-01436,HPE Aruba,RAN,5G,10.43,0.1095,94.72,44
SKU-01437,Ciena,Edge Router,Dual (4G/5G),20.68,0.2174,347.03,37
SKU-01438,HPE Aruba,Small Cell,5G,22.4,0.2286,280.03,37
SKU-01439,Samsung,Optical Transport,5G,6.1,0.0637,351.81,64
SKU-01440,Nokia,Core,5G,10.85,0.1263,507.16,25
SKU-01441,Ciena,Cabling,5G,14.37,0.1515,273.99,73
SKU-01442,Cisco,Antenna,4G,13.16,0.1331,3670.61,49
SKU-01443,Ciena,Core,Dual (4G/5G),47.85,0.4831,547.83,61
SKU-01444,Samsung,Optical Transport,Dual (4G/5G),16.98,0.176,830.11,81
SKU-01445,NEC,Small Cell,5G,3.21,0.0475,355.98,44
SKU-01446,Nokia,Cabling,4G,22.86,0.229,357.93,85
SKU-01447,Cisco,RAN,4G,16.82,0.1778,250.87,68
SKU-01448,Samsung,RAN,4G,15.21,0.1603,428.47,14
SKU-01449,Samsung,Edge Router,4G,4.29,0.0623,119.21,78
SKU-01450,Ericsson,Microwave,5G,14.16,0.1452,111.58,70
SKU-01451,Nokia,Optical Transport,Dual (4G/5G),20.08,0.2134,245.64,89
SKU-01452,Ciena,Antenna,4G,48.99,0.4939,189.22,69
SKU-01453,Huawei,RAN,4G,11.89,0.1299,245.73,34
SKU-01454,NEC,Fiber,5G,29.32,0.3043,308.2,86
SKU-01455,Huawei,Optical Transport,4G,14.84,0.1499,320.14,39
SKU-01456,Ciena,Fiber,Dual (4G/5G),19.37,0.2028,772.86,57
SKU-01457,Ciena,Fiber,4G,25.94,0.2686,748.73,43
SKU-01458,Nokia,RAN,4G,68.94,0.6958,394.29,26
SKU-01459,Ciena,Power,4G,37.78,0.3833,1974.67,71
SKU-01460,Ericsson,RAN,4G,8.66,0.0911,277.75,74
SKU-01461,Cisco,Antenna,5G,21.27,0.2128,785.15,84
SKU-01462,Ciena,Antenna,4G,20.81,0.2081,604.58,71
SKU-01463,Huawei,Core,5G,24.23,0.2541,339.05,79
SKU-01464,Ciena,Edge Router,5G,6.33,0.0691,363.59,21
SKU-01465,Ericsson,Optical Transport,4G,16.98,0.1732,283.47,23
SKU-01466,HPE Aruba,Fiber,4G,10.85,0.1222,740.2,64
SKU-01467,HPE Aruba,Core,5G,8.83,0.0989,1095.58,76
SKU-01468,Samsung,Optical Transport,5G,30.77,0.326,415.41,82
SKU-01469,NEC,Edge Router,Dual (4G/5G),44.0,0.4566,90.57,55
SKU-01470,ZTE,RAN,4G,31.51,0.3296,624.5,52
SKU-01471,Cisco,Fiber,4G,49.78,0.5003,349.58,61
SKU-01472,Juniper,RAN,4G,14.65,0.1598,173.46,14
SKU-01473,Samsung,Cabling,5G,86.47,0.8786,428.47,36
SKU-01474,NEC,Microwave,5G,2.67,0.042,305.42,83
SKU-01475,HPE Aruba,Microwave,Dual (4G/5G),53.27,0.538,167.81,72
SKU-01476,Huawei,Cabling,5G,19.17,0.2045,337.98,32
SKU-01477,Juniper,Small Cell,4G,19.35,0.2059,1247.4,8
SKU-01478,NEC,Fiber,5G,2.52,0.0329,451.88,65
SKU-01479,NEC,Microwave,Dual (4G/5G),16.34,0.1767,411.82,81
SKU-01480,Samsung,RAN,4G,9.35,0.0952,576.73,16
SKU-01481,Juniper,Antenna,5G,5.03,0.0632,487.05,19
SKU-01482,Nokia,Edge Router,Dual (4G/5G),23.86,0.2507,322.28,33
SKU-01483,ZTE,RAN,5G,35.87,0.3629,471.56,17
SKU-01484,Nokia,Antenna,5G,14.61,0.1625,431.51,42
SKU-01485,Juniper,Antenna,4G,11.19,0.1294,72.38,62
SKU-01486,Nokia,Small Cell,5G,19.36,0.1978,616.07,39
SKU-01487,Ericsson,Small Cell,4G,11.76,0.1191,418.21,44
SKU-01488,HPE Aruba,Antenna,5G,27.14,0.2835,622.12,80
SKU-01489,Ericsson,RAN,4G,11.58,0.1254,397.32,9
SKU-01490,Ciena,RAN,Dual (4G/5G),31.71,0.3257,304.72,6
SKU-01491,Nokia,Power,Dual (4G/5G),3.76,0.0528,188.12,34
SKU-01492,Ciena,Power,5G,16.43,0.1837,458.95,14
SKU-01493,Huawei,Edge Router,4G,7.41,0.0837,457.46,77
SKU-01494,Cisco,Core,4G,15.18,0.1519,1187.75,85
SKU-01495,Huawei,Edge Router,5G,14.46,0.1565,274.13,42
SKU-01496,Juniper,Power,5G,54.99,0.563,954.52,63
SKU-01497,NEC,RAN,5G,11.05,0.1271,761.84,39
SKU-01498,HPE Aruba,Optical Transport,4G,14.62,0.1502,218.01,75
SKU-01499,Nokia,Power,5G,33.28,0.3433,133.41,16
SKU-01500,Samsung,Fiber,5G,5.78,0.0667,908.45,46
SKU-01501,Cisco,RAN,5G,4.42,0.0575,582.54,53
SKU-01502,ZTE,Power,5G,7.32,0.0745,777.82,71
SKU-01503,ZTE,Fiber,5G,2.26,0.0403,454.41,37
SKU-01504,ZTE,Edge Router,4G,8.76,0.0978,178.04,17
SKU-01505,Nokia,RAN,4G,22.56,0.2431,465.97,79
SKU-01506,ZTE,Edge Router,5G,9.47,0.1015,679.33,24
SKU-01507,Ericsson,Optical Transport,4G,36.54,0.3785,67.97,37
SKU-01508,Cisco,Small Cell,5G,13.62,0.1553,592.17,38
SKU-01509,Ericsson,RAN,5G,20.4,0.2229,782.76,54
SKU-01510,NEC,Cabling,Dual (4G/5G),27.72,0.2961,850.16,54
SKU-01511,Cisco,RAN,5G,13.31,0.134,581.55,13
SKU-01512,Ericsson,Edge Router,4G,26.79,0.276,288.09,11
SKU-01513,Cisco,Power,4G,29.71,0.2983,382.96,13
SKU-01514,NEC,Optical Transport,Dual (4G/5G),60.78,0.614,123.72,30
SKU-01515,Ciena,Edge Router,4G,14.94,0.1529,934.92,6
SKU-01516,Nokia,RAN,5G,3.57,0.0481,760.02,9
SKU-01517,Nokia,Optical Transport,5G,15.52,0.1708,308.78,70
SKU-01518,ZTE,Cabling,4G,2.88,0.0391,650.2,14
SKU-01519,Huawei,Optical Transport,4G,5.57,0.0716,662.99,35
SKU-01520,ZTE,Antenna,5G,31.06,0.3109,167.69,37
SKU-01521,Juniper,Cabling,Dual (4G/5G),17.7,0.1934,2055.61,10
SKU-01522,Ericsson,Edge Router,4G,67.37,0.6773,206.13,18
SKU-01523,Cisco,RAN,Dual (4G/5G),24.46,0.2538,73.99,82
SKU-01524,Huawei,Edge Router,5G,10.02,0.1091,556.59,19
SKU-01525,NEC,Fiber,Dual (4G/5G),15.18,0.1693,528.25,85
SKU-01526,Juniper,Optical Transport,4G,16.56,0.1849,294.14,47
SKU-01527,NEC,Antenna,4G,7.52,0.0803,477.24,83
SKU-01528,Nokia,Optical Transport,Dual (4G/5G),19.18,0.1931,215.36,24
SKU-01529,Nokia,Antenna,Dual (4G/5G),2.88,0.0418,102.96,25
SKU-01530,ZTE,RAN,5G,31.83,0.3284,880.29,68
SKU-01531,Ericsson,Antenna,5G,17.42,0.1855,515.03,33
SKU-01532,Huawei,Edge Router,Dual (4G/5G),7.52,0.0761,299.71,63
SKU-01533,HPE Aruba,Optical Transport,4G,3.79,0.0534,1629.76,77
SKU-01534,Juniper,Optical Transport,5G,9.79,0.1025,318.63,68
SKU-01535,Juniper,Edge Router,Dual (4G/5G),15.8,0.1647,648.09,48
SKU-01536,ZTE,Small Cell,5G,22.12,0.2258,184.26,38
SKU-01537,Nokia,Microwave,4G,40.53,0.4242,69.05,51
SKU-01538,ZTE,RAN,5G,19.42,0.1976,659.57,13
SKU-01539,Cisco,Power,4G,18.68,0.2014,643.9,64
SKU-01540,Huawei,Edge Router,4G,22.86,0.2335,1866.23,34
SKU-01541,Ericsson,Power,Dual (4G/5G),6.46,0.0731,164.08,21
SKU-01542,Ciena,Cabling,5G,9.45,0.1144,105.43,56
SKU-01543,Samsung,Optical Transport,Dual (4G/5G),16.25,0.1645,246.85,63
SKU-01544,Samsung,Small Cell,Dual (4G/5G),6.13,0.0789,628.38,8
SKU-01545,ZTE,Edge Router,4G,30.34,0.3223,69.99,44
SKU-01546,Cisco,RAN,4G,6.28,0.0768,429.99,11
SKU-01547,Huawei,Fiber,4G,3.12,0.0314,278.71,42
SKU-01548,HPE Aruba,Cabling,4G,46.71,0.4835,293.13,36
SKU-01549,Samsung,Core,5G,9.06,0.1082,199.98,73
SKU-01550,Huawei,Cabling,5G,34.37,0.3633,980.61,71
SKU-01551,Ericsson,Microwave,5G,27.93,0.2961,112.67,60
SKU-01552,NEC,Edge Router,4G,27.87,0.2876,861.48,24
SKU-01553,Cisco,Antenna,5G,33.64,0.3502,594.11,68
SKU-01554,Nokia,RAN,5G,6.95,0.0792,275.18,21
SKU-01555,Huawei,Core,5G,52.6,0.5331,1384.2,20
SKU-01556,Ericsson,Antenna,4G,16.89,0.1814,89.09,15
SKU-01557,HPE Aruba,Small Cell,5G,20.37,0.2191,897.08,17
SKU-01558,Ciena,Edge Router,4G,21.31,0.2258,167.24,22
SKU-01559,Nokia,Power,5G,7.91,0.0956,279.67,18
SKU-01560,Ciena,Power,5G,9.65,0.1,517.62,38
SKU-01561,HPE Aruba,Small Cell,4G,19.28,0.2003,931.78,80
SKU-01562,Ericsson,Antenna,5G,44.52,0.4515,187.8,89
SKU-01563,Samsung,RAN,4G,8.04,0.0843,636.76,30
SKU-01564,Ciena,Edge Router,4G,14.4,0.1529,283.99,46
SKU-01565,Nokia,Edge Router,4G,16.76,0.1866,203.69,65
SKU-01566,ZTE,Fiber,Dual (4G/5G),19.43,0.2051,108.24,43
SKU-01567,Juniper,Power,5G,40.29,0.4086,297.74,6
SKU-01568,Huawei,Cabling,Dual (4G/5G),6.82,0.0753,144.88,61
SKU-01569,Samsung,Small Cell,5G,20.53,0.2176,151.73,54
SKU-01570,Ciena,RAN,5G,26.55,0.2726,273.26,20
SKU-01571,NEC,Microwave,5G,33.98,0.3506,333.55,66
SKU-01572,Huawei,Core,4G,19.55,0.201,260.13,15
SKU-01573,ZTE,Core,4G,12.0,0.1269,426.45,87
SKU-01574,HPE Aruba,RAN,4G,8.57,0.0998,1553.21,67
SKU-01575,Juniper,RAN,5G,15.86,0.1703,235.9,34
SKU-01576,Ericsson,Cabling,4G,4.51,0.047,197.39,58
SKU-01577,ZTE,Antenna,4G,23.81,0.2576,190.8,75
SKU-01578,ZTE,Power,4G,27.89,0.2799,43.41,31
SKU-01579,HPE Aruba,Power,5G,43.84,0.4401,242.79,68
SKU-01580,Cisco,Optical Transport,5G,12.64,0.1404,1677.58,85
SKU-01581,HPE Aruba,Fiber,Dual (4G/5G),26.74,0.2816,426.65,83
SKU-01582,Cisco,Fiber,4G,36.19,0.3623,291.94,13
SKU-01583,Cisco,Power,4G,22.61,0.239,614.31,80
SKU-01584,Samsung,Microwave,5G,24.93,0.25,286.04,76
SKU-01585,Samsung,RAN,Dual (4G/5G),24.98,0.269,1086.56,6
SKU-01586,Nokia,RAN,4G,10.06,0.1145,365.04,53
SKU-01587,Ciena,Power,5G,23.99,0.2436,1235.21,52
SKU-01588,Ciena,Antenna,5G,13.7,0.1402,497.75,59
SKU-01589,Ericsson,Antenna,4G,49.54,0.5068,616.2,84
SKU-01590,Ciena,Edge Router,4G,5.54,0.0681,357.14,71
SKU-01591,Samsung,Fiber,4G,44.08,0.4574,875.99,35
SKU-01592,Nokia,Small Cell,Dual (4G/5G),19.15,0.2096,1567.58,30
SKU-01593,Nokia,Optical Transport,5G,15.46,0.1625,619.82,70
SKU-01594,Cisco,Core,5G,26.15,0.2784,348.97,34
SKU-01595,HPE Aruba,Small Cell,5G,6.62,0.077,879.94,81
SKU-01596,Ericsson,Core,5G,11.24,0.1218,276.78,82
SKU-01597,Cisco,Small Cell,5G,9.0,0.104,1253.34,5
SKU-01598,HPE Aruba,Small Cell,4G,12.33,0.1254,268.81,74
SKU-01599,Ciena,Cabling,4G,53.34,0.5387,380.66,26
SKU-01600,Cisco,Antenna,4G,4.63,0.0626,808.96,79
SKU-01601,Huawei,Fiber,5G,35.3,0.3631,78.64,58
SKU-01602,Ciena,Cabling,4G,7.97,0.0979,518.99,18
SKU-01603,HPE Aruba,Optical Transport,5G,15.77,0.1595,458.24,18
SKU-01604,Ericsson,RAN,4G,22.26,0.2289,278.09,88
SKU-01605,HPE Aruba,Core,Dual (4G/5G),4.9,0.0561,311.25,75
SKU-01606,Cisco,Cabling,4G,8.87,0.0972,205.19,23
SKU-01607,Cisco,RAN,4G,12.71,0.1468,186.9,30
SKU-01608,ZTE,RAN,Dual (4G/5G),10.96,0.1158,289.51,63
SKU-01609,Ericsson,RAN,5G,30.84,0.3188,181.87,26
SKU-01610,NEC,Fiber,Dual (4G/5G),22.94,0.2401,606.78,10
SKU-01611,Ciena,Small Cell,4G,4.32,0.0586,226.92,67
SKU-01612,Nokia,Small Cell,4G,12.92,0.1396,764.16,81
SKU-01613,Ericsson,Edge Router,5G,16.88,0.1809,189.21,78
SKU-01614,Nokia,Antenna,Dual (4G/5G),21.68,0.2319,143.94,58
SKU-01615,Ericsson,Fiber,4G,15.63,0.1583,338.56,23
SKU-01616,Ericsson,Power,Dual (4G/5G),25.02,0.2695,159.81,14
SKU-01617,HPE Aruba,Power,5G,11.04,0.1273,361.55,41
SKU-01618,Ericsson,RAN,Dual (4G/5G),25.09,0.2587,214.63,81
SKU-01619,ZTE,Small Cell,5G,35.98,0.3744,147.1,21
SKU-01620,NEC,Core,4G,33.51,0.3503,148.62,59
SKU-01621,Cisco,Edge Router,Dual (4G/5G),20.6,0.223,1031.74,9
SKU-01622,Juniper,Cabling,Dual (4G/5G),16.96,0.1734,706.85,25
SKU-01623,Nokia,Core,5G,25.15,0.2656,141.42,43
SKU-01624,Cisco,Optical Transport,4G,19.78,0.1985,213.94,24
SKU-01625,Juniper,Cabling,4G,21.52,0.2175,1324.75,75
SKU-01626,NEC,RAN,5G,21.2,0.2275,394.12,19
SKU-01627,NEC,Fiber,4G,41.81,0.4344,306.56,83
SKU-01628,Nokia,Power,5G,12.83,0.1401,439.63,57
SKU-01629,Nokia,Power,4G,61.39,0.6255,498.14,37
SKU-01630,NEC,Cabling,5G,14.15,0.1565,399.97,48
SKU-01631,Juniper,Power,4G,6.61,0.0842,212.28,70
SKU-01632,Ericsson,Power,5G,20.51,0.2135,82.2,54
SKU-01633,Ciena,Cabling,5G,6.93,0.0716,397.01,36
SKU-01634,Huawei,Fiber,5G,27.32,0.29,91.88,83
SKU-01635,Cisco,Fiber,5G,11.39,0.1207,272.84,75
SKU-01636,HPE Aruba,Antenna,4G,33.9,0.3417,238.84,77
SKU-01637,Cisco,Microwave,5G,10.73,0.1196,225.88,59
SKU-01638,HPE Aruba,Core,Dual (4G/5G),14.48,0.1564,566.52,32
SKU-01639,Juniper,Small Cell,5G,43.48,0.4443,340.14,7
SKU-01640,HPE Aruba,Core,Dual (4G/5G),38.58,0.403,589.15,57
SKU-01641,Nokia,RAN,5G,18.78,0.1932,95.83,46
SKU-01642,Ciena,Power,5G,13.19,0.1322,739.0,6
SKU-01643,Ciena,RAN,4G,7.67,0.0832,842.16,26
SKU-01644,Nokia,Microwave,5G,4.66,0.0468,387.59,29
SKU-01645,ZTE,Small Cell,5G,6.94,0.0803,1898.21,36
SKU-01646,Juniper,Power,4G,41.9,0.4266,692.39,11
SKU-01647,ZTE,Optical Transport,5G,22.21,0.2384,392.56,66
SKU-01648,ZTE,Small Cell,4G,7.46,0.0906,1268.47,35
SKU-01649,Cisco,Small Cell,5G,26.3,0.2717,431.52,67
SKU-01650,NEC,Edge Router,5G,7.19,0.0762,192.72,41
SKU-01651,Cisco,Optical Transport,5G,33.5,0.3434,771.94,72
SKU-01652,NEC,Antenna,Dual (4G/5G),11.67,0.1295,1353.87,83
SKU-01653,Huawei,Fiber,5G,29.88,0.3026,118.23,13
SKU-01654,HPE Aruba,Cabling,5G,3.04,0.0459,278.49,74
SKU-01655,NEC,Antenna,4G,6.63,0.0729,268.42,50
SKU-01656,Nokia,Cabling,Dual (4G/5G),30.83,0.3269,145.43,38
SKU-01657,Cisco,Optical Transport,5G,31.55,0.3257,321.91,64
SKU-01658,Juniper,Cabling,5G,43.45,0.4514,215.73,17
SKU-01659,HPE Aruba,Optical Transport,4G,22.61,0.2384,564.97,40
SKU-01660,Huawei,Fiber,5G,12.94,0.1405,598.95,52
SKU-01661,NEC,Power,4G,14.74,0.161,450.83,79
SKU-01662,Huawei,RAN,5G,22.55,0.2417,477.62,10
SKU-01663,Juniper,Power,Dual (4G/5G),4.32,0.0561,1344.5,9
SKU-01664,ZTE,Core,5G,2.67,0.0426,2022.4,69
SKU-01665,Ciena,Core,5G,31.59,0.3197,656.52,54
SKU-01666,Juniper,Power,5G,40.75,0.4131,269.1,78
SKU-01667,Samsung,Core,5G,21.31,0.2177,504.54,78
SKU-01668,Juniper,Fiber,5G,12.37,0.1397,413.52,28
SKU-01669,Huawei,RAN,5G,11.86,0.1203,696.49,11
SKU-01670,Nokia,Cabling,4G,16.61,0.182,198.75,62
SKU-01671,Cisco,Antenna,4G,15.09,0.1587,732.42,25
SKU-01672,Nokia,Cabling,5G,14.54,0.147,430.8,37
SKU-01673,Huawei,Edge Router,5G,22.86,0.2371,377.01,48
SKU-01674,Cisco,Small Cell,4G,9.52,0.1012,389.18,29
SKU-01675,Samsung,Optical Transport,5G,22.17,0.2335,1185.87,84
SKU-01676,Ciena,RAN,4G,8.04,0.0899,3598.83,19
SKU-01677,HPE Aruba,Edge Router,4G,20.38,0.2097,443.43,33
SKU-01678,Huawei,RAN,5G,3.09,0.0481,224.71,87
SKU-01679,NEC,Small Cell,5G,8.28,0.0909,399.69,56
SKU-01680,Huawei,Microwave,5G,36.43,0.3737,516.53,21
SKU-01681,Huawei,Fiber,5G,25.58,0.2727,459.09,40
SKU-01682,Cisco,Fiber,Dual (4G/5G),27.48,0.2766,462.09,39
SKU-01683,Ericsson,Microwave,5G,57.53,0.5831,350.19,44
SKU-01684,Juniper,Cabling,4G,15.6,0.1641,1186.17,27
SKU-01685,Ericsson,RAN,5G,25.2,0.2619,325.11,77
SKU-01686,Samsung,Edge Router,4G,11.62,0.1183,768.05,38
SKU-01687,NEC,RAN,Dual (4G/5G),17.57,0.1778,120.51,62
SKU-01688,Ciena,Small Cell,4G,21.81,0.2264,256.44,86
SKU-01689,ZTE,Small Cell,5G,5.82,0.0589,510.0,84
SKU-01690,Samsung,Microwave,4G,3.29,0.038,393.46,65
SKU-01691,ZTE,Microwave,Dual (4G/5G),19.25,0.1965,1067.95,32
SKU-01692,ZTE,Fiber,4G,11.98,0.1296,500.37,64
SKU-01693,Ciena,Optical Transport,Dual (4G/5G),5.35,0.0537,1164.07,36
SKU-01694,Nokia,Antenna,4G,26.64,0.2799,595.56,62
SKU-01695,Ericsson,Power,4G,16.8,0.1851,209.92,86
SKU-01696,Huawei,Core,4G,18.53,0.1994,345.86,48
SKU-01697,HPE Aruba,Antenna,Dual (4G/5G),9.42,0.1106,363.6,38
SKU-01698,ZTE,Edge Router,Dual (4G/5G),18.01,0.193,1120.98,25
SKU-01699,NEC,Small Cell,4G,25.69,0.267,330.98,5
SKU-01700,Samsung,Small Cell,4G,7.6,0.0804,361.7,59
SKU-01701,Nokia,RAN,5G,6.35,0.0691,293.14,84
SKU-01702,ZTE,RAN,4G,52.12,0.5276,444.88,53
SKU-01703,Nokia,Small Cell,4G,8.78,0.0886,679.8,25
SKU-01704,Nokia,Small Cell,4G,16.96,0.1879,706.98,59
SKU-01705,ZTE,RAN,4G,14.5,0.163,314.0,31
SKU-01706,Cisco,Antenna,4G,5.01,0.0523,81.35,24
SKU-01707,Juniper,Edge Router,4G,28.09,0.292,503.03,20
SKU-01708,NEC,Optical Transport,5G,29.61,0.3055,437.61,82
SKU-01709,Huawei,Antenna,Dual (4G/5G),26.51,0.2788,455.85,52
SKU-01710,Huawei,Microwave,4G,14.13,0.1534,405.43,36
SKU-01711,NEC,Small Cell,5G,20.15,0.204,515.05,36
SKU-01712,Cisco,Microwave,4G,9.87,0.1119,80.43,57
SKU-01713,Huawei,Power,5G,19.08,0.203,453.39,57
SKU-01714,Nokia,Microwave,4G,28.33,0.2939,182.15,6
SKU-01715,Ciena,Power,5G,30.92,0.3172,1040.81,61
SKU-01716,Samsung,Cabling,4G,21.81,0.2372,445.26,26
SKU-01717,Ericsson,Microwave,Dual (4G/5G),26.46,0.2816,226.02,56
SKU-01718,Huawei,Power,4G,21.8,0.2297,156.7,85
SKU-01719,NEC,Edge Router,5G,30.25,0.3026,203.37,85
SKU-01720,Ciena,RAN,Dual (4G/5G),14.37,0.1523,241.3,62
SKU-01721,ZTE,Antenna,5G,7.43,0.0883,416.57,38
SKU-01722,Juniper,Core,5G,8.36,0.0859,155.28,75
SKU-01723,NEC,Power,Dual (4G/5G),9.78,0.1059,489.59,21
SKU-01724,Nokia,Power,4G,51.32,0.517,899.93,76
SKU-01725,Juniper,Power,4G,24.2,0.2488,975.31,27
SKU-01726,Samsung,RAN,Dual (4G/5G),25.18,0.2523,296.69,37
SKU-01727,Samsung,Edge Router,4G,34.42,0.3467,394.5,33
SKU-01728,Cisco,Edge Router,Dual (4G/5G),5.14,0.0605,237.6,23
