rma_id,sku_id,site_id,reason_code,rma_date,under_warranty
RMA-0007453,SKU-01602,ST-01885,FIRMWARE,2024-07-15,True
RMA-0007454,SKU-04177,ST-00607,RF_FAULT,2025-03-19,False
RMA-0007455,SKU-01403,ST-00114,NO_POWER,2024-06-03,True
RMA-0007456,SKU-03998,ST-01272,OTHER,2023-12-22,True
RMA-0007457,SKU-03500,ST-01645,OTHER,2025-06-14,True
RMA-0007458,SKU-02856,ST-00976,FIRMWARE,2024-12-26,True
RMA-0007459,SKU-00846,ST-00051,OVERHEAT,2023-09-05,True
RMA-0007460,SKU-04680,ST-00105,DOA,2023-08-03,False
RMA-0007461,SKU-03820,ST-01124,DOA,2024-01-24,False
RMA-0007462,SKU-00170,ST-01256,RF_FAULT,2024-09-23,True
RMA-0007463,SKU-04786,ST-00675,FIRMWARE,2025-03-12,False
RMA-0007464,SKU-04211,ST-00554,MECH_DAMAGE,2023-05-26,True
RMA-0007465,SKU-01633,ST-01374,OTHER,2025-02-21,False
RMA-0007466,SKU-00158,ST-01691,FIRMWARE,2025-07-22,True
RMA-0007467,SKU-04295,ST-00069,RF_FAULT,2024-11-03,True
RMA-0007468,SKU-04182,ST-00930,MECH_DAMAGE,2024-03-10,True
RMA-0007469,SKU-01808,ST-01889,NO_POWER,2023-12-27,True
RMA-0007470,SKU-04301,ST-00025,DOA,2023-11-04,True
RMA-0007471,SKU-04467,ST-01293,OTHER,2024-10-16,False
RMA-0007472,SKU-02498,ST-00267,MECH_DAMAGE,2024-03-08,True
RMA-0007473,SKU-03212,ST-01157,INTERMITTENT,2024-11-11,True
RMA-0007474,SKU-03829,ST-01137,FIRMWARE,2024-04-14,True
RMA-0007475,SKU-00740,ST-01248,FIRMWARE,2025-10-14,True
RMA-0007476,SKU-03165,ST-01617,FIRMWARE,2024-08-07,False
RMA-0007477,SKU-04758,ST-00153,DOA,2023-01-02,True
RMA-0007478,SKU-01211,ST-00671,DOA,2024-07-07,True
RMA-0007479,SKU-02303,ST-01746,OVERHEAT,2025-08-02,True
RMA-0007480,SKU-03011,ST-01028,NO_POWER,2024-10-23,False
RMA-0007481,SKU-03771,ST-01755,OTHER,2025-09-26,True
RMA-0007482,SKU-01324,ST-01074,DOA,2025-02-16,False
RMA-0007483,SKU-01984,ST-00998,RF_FAULT,2023-01-29,False
RMA-0007484,SKU-03970,ST-01530,RF_FAULT,2023-07-21,True
RMA-0007485,SKU-02449,ST-00344,OTHER,2025-03-02,True
RMA-0007486,SKU-01293,ST-01479,RF_FAULT,2023-01-04,True
RMA-0007487,SKU-00815,ST-00314,OTHER,2025-02-13,False
RMA-0007488,SKU-01825,ST-01383,NO_POWER,2023-03-29,False
RMA-0007489,SKU-00242,ST-01166,OVERHEAT,2025-06-04,False
RMA-0007490,SKU-02752,ST-01797,DOA,2025-05-18,True
RMA-0007491,SKU-02661,ST-00977,MECH_DAMAGE,2024-05-19,False
RMA-0007492,SKU-03282,ST-00665,INTERMITTENT,2024-03-12,False
RMA-0007493,SKU-04564,ST-00023,MECH_DAMAGE,2024-07-29,True
RMA-0007494,SKU-01930,ST-01112,OTHER,2023-08-28,True
RMA-0007495,SKU-02654,ST-00670,INTERMITTENT,2025-03-16,True
RMA-0007496,SKU-01267,ST-00619,MECH_DAMAGE,2023-10-14,True
RMA-0007497,SKU-04851,ST-00196,NO_POWER,2025-08-20,False
RMA-0007498,SKU-01774,ST-00010,OTHER,2024-11-22,False
RMA-0007499,SKU-01520,ST-00802,INTERMITTENT,2024-08-11,True
RMA-0007500,SKU-02111,ST-00189,OTHER,2023-11-15,True
RMA-0007501,SKU-02005,ST-00666,MECH_DAMAGE,2024-02-08,False
RMA-0007502,SKU-00901,ST-01924,RF_FAULT,2024-01-19,False
RMA-0007503,SKU-01134,ST-00089,FIRMWARE,2024-01-14,False
RMA-0007504,SKU-04824,ST-01400,FIRMWARE,2024-12-23,True
RMA-0007505,SKU-00501,ST-00252,DOA,2024-08-15,True
RMA-0007506,SKU-00070,ST-00661,MECH_DAMAGE,2025-01-27,True
RMA-0007507,SKU-04565,ST-00849,MECH_DAMAGE,2024-04-23,False
RMA-0007508,SKU-02505,ST-00676,OTHER,2024-01-25,True
RMA-0007509,SKU-01679,ST-01709,OVERHEAT,2024-01-13,True
RMA-0007510,SKU-04916,ST-00111,MECH_DAMAGE,2024-03-22,True
RMA-0007511,SKU-02639,ST-00959,INTERMITTENT,2023-07-25,False
RMA-0007512,SKU-04988,ST-00787,FIRMWARE,2024-05-10,True
RMA-0007513,SKU-04429,ST-00344,NO_POWER,2025-03-09,True
RMA-0007514,SKU-04929,ST-01382,MECH_DAMAGE,2024-12-11,False
RMA-0007515,SKU-04915,ST-01947,RF_FAULT,2024-09-06,False
RMA-0007516,SKU-02144,ST-01620,OVERHEAT,2024-11-04,True
RMA-0007517,SKU-02850,ST-00471,NO_POWER,2024-10-04,False
RMA-0007518,SKU-03980,ST-00546,RF_FAULT,2024-07-13,True
RMA-0007519,SKU-04529,ST-00930,FIRMWARE,2025-06-13,True
RMA-0007520,SKU-00782,ST-00017,RF_FAULT,2025-03-10,True
RMA-0007521,SKU-04577,ST-01910,OVERHEAT,2023-10-18,True
RMA-0007522,SKU-03035,ST-00072,OVERHEAT,2025-09-12,False
RMA-0007523,SKU-04525,ST-00939,FIRMWARE,2024-12-29,True
RMA-0007524,SKU-01218,ST-01102,NO_POWER,2023-01-03,True
RMA-0007525,SKU-00184,ST-00753,FIRMWARE,2025-07-22,True
RMA-0007526,SKU-00798,ST-01130,OTHER,2024-05-27,True
RMA-0007527,SKU-03506,ST-01285,FIRMWARE,2024-06-21,True
RMA-0007528,SKU-01477,ST-00046,RF_FAULT,2023-09-15,False
RMA-0007529,SKU-04180,ST-01395,OVERHEAT,2024-11-08,True
RMA-0007530,SKU-02817,ST-01850,OTHER,2024-12-08,True
RMA-0007531,SKU-04720,ST-01732,RF_FAULT,2024-06-02,True
RMA-0007532,SKU-03686,ST-01004,NO_POWER,2023-07-12,False
RMA-0007533,SKU-04538,ST-00026,FIRMWARE,2025-01-10,False
RMA-0007534,SKU-03811,ST-01000,RF_FAULT,2025-07-26,True
RMA-0007535,SKU-03574,ST-01595,NO_POWER,2025-08-03,True
RMA-0007536,SKU-03389,ST-01964,DOA,2024-10-16,True
RMA-0007537,SKU-03478,ST-01496,FIRMWARE,2024-07-08,False
RMA-0007538,SKU-01875,ST-01368,MECH_DAMAGE,2025-09-02,False
RMA-0007539,SKU-03068,ST-00109,INTERMITTENT,2023-08-01,True
RMA-0007540,SKU-04298,ST-00186,MECH_DAMAGE,2023-02-13,True
RMA-0007541,SKU-01102,ST-00196,OTHER,2024-07-21,True
RMA-0007542,SKU-01015,ST-01043,OTHER,2024-01-10,True
RMA-0007543,SKU-04424,ST-01686,RF_FAULT,2023-10-24,True
RMA-0007544,SKU-02632,ST-01617,INTERMITTENT,2025-10-10,True
RMA-0007545,SKU-03656,ST-01305,DOA,2024-04-24,True
RMA-0007546,SKU-02519,ST-00147,MECH_DAMAGE,2025-09-07,True
RMA-0007547,SKU-01784,ST-00848,RF_FAULT,2023-10-29,True
RMA-0007548,SKU-00766,ST-01271,RF_FAULT,2025-07-18,True
RMA-0007549,SKU-03856,ST-00551,FIRMWARE,2025-04-01,True
RMA-0007550,SKU-01905,ST-00045,RF_FAULT,2023-10-23,False
RMA-0007551,SKU-01978,ST-00249,FIRMWARE,2023-11-29,True
RMA-0007552,SKU-02354,ST-00098,OVERHEAT,2024-05-26,False
RMA-0007553,SKU-04413,ST-01620,FIRMWARE,2025-03-20,True
RMA-0007554,SKU-01675,ST-00890,MECH_DAMAGE,2023-07-12,True
RMA-0007555,SKU-04257,ST-01128,NO_POWER,2024-05-03,True
RMA-0007556,SKU-04694,ST-01817,DOA,2024-04-08,True
RMA-0007557,SKU-02759,ST-01499,OVERHEAT,2023-11-19,True
RMA-0007558,SKU-02108,ST-01583,INTERMITTENT,2025-04-09,False
RMA-0007559,SKU-01718,ST-01076,DOA,2025-10-05,True
RMA-0007560,SKU-03141,ST-01611,NO_POWER,2023-09-14,True
RMA-0007561,SKU-04831,ST-01580,DOA,2024-11-10,False
RMA-0007562,SKU-00454,ST-00630,RF_FAULT,2024-11-19,True
RMA-0007563,SKU-04887,ST-00602,OTHER,2025-04-09,True
RMA-0007564,SKU-04187,ST-01150,NO_POWER,2023-12-01,True
RMA-0007565,SKU-04473,ST-01446,RF_FAULT,2024-08-02,True
RMA-0007566,SKU-04151,ST-01791,FIRMWARE,2025-07-07,True
RMA-0007567,SKU-00916,ST-01937,DOA,2025-04-16,True
RMA-0007568,SKU-01092,ST-00174,RF_FAULT,2025-03-14,True
RMA-0007569,SKU-01999,ST-01027,RF_FAULT,2023-03-20,True
RMA-0007570,SKU-00173,ST-01024,OVERHEAT,2025-01-10,True
RMA-0007571,SKU-02786,ST-00699,MECH_DAMAGE,2023-06-03,True
RMA-0007572,SKU-01089,ST-01593,RF_FAULT,2023-08-12,False
RMA-0007573,SKU-00591,ST-00780,RF_FAULT,2024-07-06,True
RMA-0007574,SKU-01128,ST-00390,MECH_DAMAGE,2023-09-18,True
RMA-0007575,SKU-02660,ST-01217,DOA,2023-10-01,False
RMA-0007576,SKU-04471,ST-00472,FIRMWARE,2023-12-30,True
RMA-0007577,SKU-02757,ST-00156,OVERHEAT,2025-03-17,True
RMA-0007578,SKU-04649,ST-01813,RF_FAULT,2025-09-10,True
RMA-0007579,SKU-00512,ST-01552,INTERMITTENT,2025-01-19,True
RMA-0007580,SKU-00790,ST-01649,DOA,2025-03-21,True
RMA-0007581,SKU-01600,ST-01520,RF_FAULT,2023-09-21,True
RMA-0007582,SKU-01929,ST-00108,FIRMWARE,2024-04-12,True
RMA-0007583,SKU-04477,ST-01540,DOA,2025-04-23,False
RMA-0007584,SKU-03461,ST-00191,MECH_DAMAGE,2023-10-10,True
RMA-0007585,SKU-02374,ST-00358,RF_FAULT,2024-04-02,False
RMA-0007586,SKU-01429,ST-00359,MECH_DAMAGE,2023-06-04,False
RMA-0007587,SKU-03484,ST-00434,DOA,2023-09-18,True
RMA-0007588,SKU-03281,ST-00089,MECH_DAMAGE,2024-10-31,True
RMA-0007589,SKU-01240,ST-01361,DOA,2024-04-19,False
RMA-0007590,SKU-02855,ST-00896,OTHER,2025-09-02,True
RMA-0007591,SKU-01527,ST-00065,RF_FAULT,2025-07-31,False
RMA-0007592,SKU-04708,ST-00136,FIRMWARE,2024-04-22,True
RMA-0007593,SKU-01806,ST-00464,INTERMITTENT,2023-08-20,True
RMA-0007594,SKU-00937,ST-00860,FIRMWARE,2025-06-20,True
RMA-0007595,SKU-01831,ST-01882,OVERHEAT,2023-02-27,True
RMA-0007596,SKU-03214,ST-01563,INTERMITTENT,2025-10-12,False
RMA-0007597,SKU-03313,ST-00220,INTERMITTENT,2023-04-30,False
RMA-0007598,SKU-01435,ST-00840,RF_FAULT,2025-03-31,False
RMA-0007599,SKU-01233,ST-01861,OVERHEAT,2023-05-16,True
RMA-0007600,SKU-04619,ST-00672,NO_POWER,2024-05-21,False
RMA-0007601,SKU-01923,ST-01216,NO_POWER,2024-03-21,True
RMA-0007602,SKU-00801,ST-01975,NO_POWER,2023-06-17,True
RMA-0007603,SKU-01236,ST-00270,RF_FAULT,2025-05-12,True
RMA-0007604,SKU-00906,ST-00037,OTHER,2025-03-16,True
RMA-0007605,SKU-01059,ST-01811,FIRMWARE,2025-02-12,False
RMA-0007606,SKU-03676,ST-00405,RF_FAULT,2023-12-28,True
RMA-0007607,SKU-03644,ST-01557,FIRMWARE,2025-04-11,True
RMA-0007608,SKU-00220,ST-01477,RF_FAULT,2023-01-06,False
RMA-0007609,SKU-01030,ST-00490,RF_FAULT,2023-04-29,True
RMA-0007610,SKU-04987,ST-01625,OVERHEAT,2023-12-22,False
RMA-0007611,SKU-01310,ST-00987,DOA,2024-07-19,True
RMA-0007612,SKU-04570,ST-00941,INTERMITTENT,2024-10-22,False
RMA-0007613,SKU-04072,ST-00246,MECH_DAMAGE,2025-07-18,False
RMA-0007614,SKU-00466,ST-00597,DOA,2025-07-03,True
RMA-0007615,SKU-02553,ST-00396,NO_POWER,2023-01-03,True
RMA-0007616,SKU-01701,ST-01548,OVERHEAT,2023-05-01,True
RMA-0007617,SKU-03337,ST-01223,DOA,2025-07-30,True
RMA-0007618,SKU-01792,ST-01858,RF_FAULT,2025-02-24,False
RMA-0007619,SKU-00995,ST-00162,NO_POWER,2024-06-01,True
RMA-0007620,SKU-00090,ST-01476,NO_POWER,2023-07-31,False
RMA-0007621,SKU-01617,ST-00294,OTHER,2025-05-04,True
RMA-0007622,SKU-01439,ST-00505,DOA,2023-04-09,True
RMA-0007623,SKU-03860,ST-00477,FIRMWARE,2024-07-26,True
RMA-0007624,SKU-04498,ST-01440,FIRMWARE,2024-11-05,False
RMA-0007625,SKU-04721,ST-00389,RF_FAULT,2025-04-30,True
RMA-0007626,SKU-02999,ST-00507,INTERMITTENT,2023-04-19,True
RMA-0007627,SKU-03452,ST-00040,DOA,2025-04-25,False
RMA-0007628,SKU-04854,ST-00964,RF_FAULT,2023-11-23,True
RMA-0007629,SKU-02354,ST-01653,NO_POWER,2023-07-29,True
RMA-0007630,SKU-03676,ST-01692,OVERHEAT,2023-04-27,True
RMA-0007631,SKU-03383,ST-01815,INTERMITTENT,2023-06-21,False
RMA-0007632,SKU-03818,ST-01364,OTHER,2023-05-07,True
RMA-0007633,SKU-04316,ST-00172,MECH_DAMAGE,2024-12-10,True
RMA-0007634,SKU-03190,ST-00700,OTHER,2025-06-05,True
RMA-0007635,SKU-02855,ST-00396,OTHER,2025-07-20,True
RMA-0007636,SKU-03956,ST-01819,FIRMWARE,2023-02-08,False
RMA-0007637,SKU-03095,ST-01927,FIRMWARE,2023-05-04,True
RMA-0007638,SKU-04035,ST-00721,NO_POWER,2025-10-16,True
RMA-0007639,SKU-02662,ST-01857,MECH_DAMAGE,2025-03-25,False
RMA-0007640,SKU-01747,ST-01502,INTERMITTENT,2023-10-12,True
RMA-0007641,SKU-00605,ST-00613,NO_POWER,2024-01-24,True
RMA-0007642,SKU-04387,ST-00971,OTHER,2023-06-17,True
RMA-0007643,SKU-03248,ST-01017,MECH_DAMAGE,2023-10-29,True
RMA-0007644,SKU-02149,ST-01635,RF_FAULT,2023-04-19,True
RMA-0007645,SKU-01553,ST-01081,OTHER,2023-03-03,False
RMA-0007646,SKU-00481,ST-00349,RF_FAULT,2024-05-30,True
RMA-0007647,SKU-01984,ST-01993,FIRMWARE,2025-05-18,True
RMA-0007648,SKU-03955,ST-01426,DOA,2024-07-27,True
RMA-0007649,SKU-03335,ST-01671,DOA,2023-04-18,True
RMA-0007650,SKU-04763,ST-01772,FIRMWARE,2023-03-20,True
RMA-0007651,SKU-03945,ST-00032,RF_FAULT,2025-04-03,True
RMA-0007652,SKU-00501,ST-00088,DOA,2023-10-08,False
RMA-0007653,SKU-02752,ST-01774,INTERMITTENT,2024-11-08,True
RMA-0007654,SKU-01394,ST-01970,DOA,2024-12-05,True
RMA-0007655,SKU-04889,ST-00112,INTERMITTENT,2025-04-28,False
RMA-0007656,SKU-01894,ST-00551,FIRMWARE,2025-04-16,False
RMA-0007657,SKU-00759,ST-01485,OVERHEAT,2024-10-02,False
RMA-0007658,SKU-00024,ST-00439,FIRMWARE,2023-11-26,True
RMA-0007659,SKU-00802,ST-00744,DOA,2025-09-16,False
RMA-0007660,SKU-04144,ST-01364,RF_FAULT,2024-02-02,False
RMA-0007661,SKU-00108,ST-01777,DOA,2024-11-22,True
RMA-0007662,SKU-01052,ST-01677,NO_POWER,2025-09-03,True
RMA-0007663,SKU-04966,ST-00137,OVERHEAT,2025-04-21,True
RMA-0007664,SKU-04013,ST-00860,OTHER,2023-02-02,True
RMA-0007665,SKU-00383,ST-00224,INTERMITTENT,2023-12-20,True
RMA-0007666,SKU-00112,ST-00134,FIRMWARE,2023-04-18,True
RMA-0007667,SKU-02216,ST-00613,NO_POWER,2025-03-03,True
RMA-0007668,SKU-01820,ST-00397,MECH_DAMAGE,2023-04-28,True
RMA-0007669,SKU-04382,ST-01890,INTERMITTENT,2024-01-21,True
RMA-0007670,SKU-00797,ST-00892,RF_FAULT,2025-01-12,False
RMA-0007671,SKU-03442,ST-01639,RF_FAULT,2025-01-24,False
RMA-0007672,SKU-02121,ST-00260,FIRMWARE,2023-07-18,True
RMA-0007673,SKU-00962,ST-01225,MECH_DAMAGE,2023-06-23,True
RMA-0007674,SKU-02843,ST-01743,NO_POWER,2023-05-23,True
RMA-0007675,SKU-03963,ST-00889,OVERHEAT,2023-08-27,True
RMA-0007676,SKU-01101,ST-00895,FIRMWARE,2023-04-08,False
RMA-0007677,SKU-01429,ST-01478,RF_FAULT,2023-10-20,True
RMA-0007678,SKU-02674,ST-01416,NO_POWER,2024-05-16,True
RMA-0007679,SKU-03505,ST-01949,FIRMWARE,2025-07-15,False
RMA-0007680,SKU-01878,ST-01557,RF_FAULT,2023-06-07,True
RMA-0007681,SKU-03195,ST-00882,RF_FAULT,2023-09-29,True
RMA-0007682,SKU-02820,ST-00740,RF_FAULT,2023-09-03,True
RMA-0007683,SKU-04515,ST-01555,OTHER,2025-05-08,True
RMA-0007684,SKU-02265,ST-00926,OTHER,2025-05-14,True
RMA-0007685,SKU-00257,ST-01362,OVERHEAT,2025-10-16,False
RMA-0007686,SKU-03802,ST-01665,OVERHEAT,2024-12-10,True
RMA-0007687,SKU-04970,ST-00980,OTHER,2025-08-13,False
RMA-0007688,SKU-00468,ST-00605,DOA,2025-01-21,True
RMA-0007689,SKU-02484,ST-01065,OTHER,2023-03-26,True
RMA-0007690,SKU-04790,ST-01651,DOA,2023-11-02,False
RMA-0007691,SKU-00391,ST-00414,FIRMWARE,2024-04-09,True
RMA-0007692,SKU-01415,ST-01501,MECH_DAMAGE,2024-06-09,False
RMA-0007693,SKU-03790,ST-00964,OTHER,2023-06-28,False
RMA-0007694,SKU-04641,ST-01680,OTHER,2024-02-15,True
RMA-0007695,SKU-03084,ST-01276,OTHER,2023-01-15,True
RMA-0007696,SKU-04711,ST-01030,OTHER,2025-04-18,True
RMA-0007697,SKU-02958,ST-01833,INTERMITTENT,2024-11-13,False
RMA-0007698,SKU-01688,ST-01980,NO_POWER,2023-08-16,True
RMA-0007699,SKU-00991,ST-00191,RF_FAULT,2025-06-20,False
RMA-0007700,SKU-04978,ST-00862,INTERMITTENT,2023-07-26,True
RMA-0007701,SKU-01036,ST-00809,DOA,2023-02-07,True
RMA-0007702,SKU-04158,ST-00872,INTERMITTENT,2024-03-23,True
RMA-0007703,SKU-04113,ST-01969,NO_POWER,2023-12-21,False
RMA-0007704,SKU-01099,ST-00107,RF_FAULT,2025-07-07,True
RMA-0007705,SKU-03354,ST-01355,DOA,2023-02-11,False
RMA-0007706,SKU-04268,ST-00581,RF_FAULT,2023-04-23,True
RMA-0007707,SKU-02921,ST-01000,FIRMWARE,2023-12-06,True
RMA-0007708,SKU-01454,ST-01237,INTERMITTENT,2024-11-24,True
RMA-0007709,SKU-01830,ST-01266,DOA,2024-05-08,True
RMA-0007710,SKU-04884,ST-01592,RF_FAULT,2023-11-16,False
RMA-0007711,SKU-01672,ST-01225,DOA,2025-07-18,True
RMA-0007712,SKU-04081,ST-01027,INTERMITTENT,2023-10-25,True
RMA-0007713,SKU-01078,ST-01678,OVERHEAT,2025-07-18,False
RMA-0007714,SKU-02921,ST-01113,OVERHEAT,2025-06-02,True
RMA-0007715,SKU-01636,ST-01699,OVERHEAT,2025-06-04,False
RMA-0007716,SKU-00356,ST-01024,FIRMWARE,2024-10-19,True
RMA-0007717,SKU-01036,ST-00240,NO_POWER,2024-04-11,True
RMA-0007718,SKU-01575,ST-00685,DOA,2023-03-15,True
RMA-0007719,SKU-02413,ST-01864,INTERMITTENT,2023-03-26,True
RMA-0007720,SKU-00550,ST-00114,RF_FAULT,2024-07-18,False
RMA-0007721,SKU-03062,ST-00950,RF_FAULT,2023-01-17,False
RMA-0007722,SKU-03046,ST-01563,DOA,2025-05-09,True
RMA-0007723,SKU-04052,ST-00185,RF_FAULT,2023-06-12,True
RMA-0007724,SKU-03431,ST-00106,FIRMWARE,2023-08-06,False
RMA-0007725,SKU-01169,ST-00613,FIRMWARE,2024-07-31,True
RMA-0007726,SKU-00638,ST-01085,FIRMWARE,2023-06-17,True
RMA-0007727,SKU-02937,ST-01676,RF_FAULT,2023-10-17,True
RMA-0007728,SKU-01046,ST-00694,RF_FAULT,2024-01-19,True
RMA-0007729,SKU-03900,ST-01593,RF_FAULT,2024-12-08,False
RMA-0007730,SKU-02098,ST-01356,DOA,2025-08-15,True
RMA-0007731,SKU-03181,ST-00706,DOA,2024-01-21,True
RMA-0007732,SKU-03734,ST-01061,DOA,2023-04-01,True
RMA-0007733,SKU-03665,ST-01574,DOA,2023-10-08,False
RMA-0007734,SKU-01143,ST-01013,MECH_DAMAGE,2023-10-24,True
RMA-0007735,SKU-02373,ST-00073,RF_FAULT,2023-07-24,True
RMA-0007736,SKU-04087,ST-00092,RF_FAULT,2024-02-06,False
RMA-0007737,SKU-03164,ST-00011,INTERMITTENT,2023-12-16,False
RMA-0007738,SKU-02283,ST-00503,OTHER,2023-06-06,True
RMA-0007739,SKU-02663,ST-00253,OTHER,2024-08-09,True
RMA-0007740,SKU-01196,ST-01425,OVERHEAT,2025-02-10,True
RMA-0007741,SKU-01164,ST-01381,MECH_DAMAGE,2024-11-25,True
RMA-0007742,SKU-02354,ST-00059,NO_POWER,2024-07-07,False
RMA-0007743,SKU-02581,ST-00268,MECH_DAMAGE,2025-04-09,True
RMA-0007744,SKU-00014,ST-00168,NO_POWER,2024-02-16,True
RMA-0007745,SKU-02446,ST-01354,FIRMWARE,2023-04-20,True
RMA-0007746,SKU-03458,ST-00719,MECH_DAMAGE,2024-10-02,False
RMA-0007747,SKU-00845,ST-00824,FIRMWARE,2025-05-28,True
RMA-0007748,SKU-00016,ST-00928,NO_POWER,2025-02-17,False
RMA-0007749,SKU-00728,ST-01909,RF_FAULT,2025-04-17,True
RMA-0007750,SKU-02359,ST-00662,NO_POWER,2024-11-14,True
RMA-0007751,SKU-04285,ST-00165,OTHER,2023-09-03,True
RMA-0007752,SKU-00399,ST-00154,RF_FAULT,2023-07-05,True
RMA-0007753,SKU-01717,ST-00111,OTHER,2023-06-10,False
RMA-0007754,SKU-03636,ST-00727,RF_FAULT,2025-03-20,True
RMA-0007755,SKU-04399,ST-00543,OVERHEAT,2023-10-19,True
RMA-0007756,SKU-01943,ST-00860,RF_FAULT,2023-11-04,False
RMA-0007757,SKU-03322,ST-00314,DOA,2023-01-25,True
RMA-0007758,SKU-04046,ST-01667,INTERMITTENT,2024-09-12,False
RMA-0007759,SKU-04191,ST-01349,INTERMITTENT,2023-01-02,True
RMA-0007760,SKU-02233,ST-01279,OVERHEAT,2024-08-29,True
RMA-0007761,SKU-03087,ST-01458,DOA,2023-12-29,True
RMA-0007762,SKU-03247,ST-00170,OVERHEAT,2023-11-15,True
RMA-0007763,SKU-04967,ST-01386,MECH_DAMAGE,2024-03-30,True
RMA-0007764,SKU-04580,ST-00387,RF_FAULT,2025-10-21,True
RMA-0007765,SKU-00381,ST-00670,MECH_DAMAGE,2025-08-15,False
RMA-0007766,SKU-01270,ST-01247,OTHER,2023-11-22,False
RMA-0007767,SKU-03215,ST-01893,OTHER,2024-08-09,True
RMA-0007768,SKU-01420,ST-01494,FIRMWARE,2024-05-31,True
RMA-0007769,SKU-03597,ST-00286,MECH_DAMAGE,2024-05-07,True
RMA-0007770,SKU-04582,ST-01844,OVERHEAT,2025-10-03,True
RMA-0007771,SKU-01752,ST-00997,DOA,2025-10-12,True
RMA-0007772,SKU-03722,ST-00908,FIRMWARE,2023-02-13,True
RMA-0007773,SKU-02745,ST-01050,INTERMITTENT,2025-03-28,True
RMA-0007774,SKU-03877,ST-01181,OTHER,2025-07-09,True
RMA-0007775,SKU-02153,ST-01740,OTHER,2023-07-25,False
RMA-0007776,SKU-01730,ST-01372,OTHER,2025-06-25,False
RMA-0007777,SKU-04247,ST-01405,OTHER,2025-07-07,True
RMA-0007778,SKU-00696,ST-00696,RF_FAULT,2023-10-20,True
RMA-0007779,SKU-03580,ST-00887,NO_POWER,2024-05-01,True
RMA-0007780,SKU-00055,ST-00636,OTHER,2024-05-25,False
RMA-0007781,SKU-03679,ST-00708,FIRMWARE,2024-08-22,True
RMA-0007782,SKU-04881,ST-01224,OVERHEAT,2024-02-06,True
RMA-0007783,SKU-03368,ST-00016,OTHER,2025-06-22,True
RMA-0007784,SKU-01938,ST-00917,NO_POWER,2025-07-17,True
RMA-0007785,SKU-03562,ST-01536,RF_FAULT,2025-04-05,True
RMA-0007786,SKU-03444,ST-01999,RF_FAULT,2024-11-26,False
RMA-0007787,SKU-00026,ST-00221,OTHER,2025-09-14,True
RMA-0007788,SKU-01720,ST-01971,FIRMWARE,2023-06-06,True
RMA-0007789,SKU-03508,ST-01664,DOA,2023-07-28,True
RMA-0007790,SKU-01134,ST-00358,DOA,2024-11-12,True
RMA-0007791,SKU-00406,ST-01347,NO_POWER,2023-05-31,False
RMA-0007792,SKU-01018,ST-01241,RF_FAULT,2024-07-21,False
RMA-0007793,SKU-04070,ST-00992,RF_FAULT,2024-12-26,True
RMA-0007794,SKU-03981,ST-01123,NO_POWER,2025-06-30,True
RMA-0007795,SKU-03295,ST-00055,FIRMWARE,2025-05-16,True
RMA-0007796,SKU-02874,ST-01696,DOA,2023-08-02,False
RMA-0007797,SKU-01904,ST-00308,DOA,2023-07-22,False
RMA-0007798,SKU-00653,ST-00311,MECH_DAMAGE,2023-11-14,True
RMA-0007799,SKU-03464,ST-00006,FIRMWARE,2023-04-02,True
RMA-0007800,SKU-01237,ST-00121,RF_FAULT,2023-04-03,True
RMA-0007801,SKU-01421,ST-00772,FIRMWARE,2025-10-29,True
RMA-0007802,SKU-02517,ST-01589,FIRMWARE,2024-08-30,False
RMA-0007803,SKU-01614,ST-01984,DOA,2024-09-06,True
RMA-0007804,SKU-04914,ST-00680,OTHER,2024-08-09,True
RMA-0007805,SKU-00702,ST-01957,MECH_DAMAGE,2024-01-06,True
RMA-0007806,SKU-03416,ST-00740,DOA,2023-01-06,True
RMA-0007807,SKU-02180,ST-01451,RF_FAULT,2023-12-07,True
RMA-0007808,SKU-04591,ST-01999,NO_POWER,2023-06-05,False
RMA-0007809,SKU-03073,ST-00091,NO_POWER,2024-04-07,True
RMA-0007810,SKU-03480,ST-01214,INTERMITTENT,2023-03-15,True
RMA-0007811,SKU-01556,ST-00520,MECH_DAMAGE,2023-11-04,False
RMA-0007812,SKU-02365,ST-00197,OTHER,2023-12-12,True
RMA-0007813,SKU-00839,ST-00531,NO_POWER,2023-12-26,True
RMA-0007814,SKU-01948,ST-00810,FIRMWARE,2023-06-26,True
RMA-0007815,SKU-03512,ST-01462,RF_FAULT,2023-06-30,True
RMA-0007816,SKU-04638,ST-00804,RF_FAULT,2023-09-02,True
RMA-0007817,SKU-04503,ST-00681,OVERHEAT,2023-01-13,False
RMA-0007818,SKU-00382,ST-00059,NO_POWER,2023-08-27,False
RMA-0007819,SKU-04273,ST-01722,INTERMITTENT,2023-01-18,False
RMA-0007820,SKU-03773,ST-01811,MECH_DAMAGE,2023-03-28,True
RMA-0007821,SKU-00550,ST-01745,MECH_DAMAGE,2024-08-17,True
RMA-0007822,SKU-02312,ST-01619,OTHER,2023-11-30,True
RMA-0007823,SKU-02519,ST-01334,DOA,2024-05-08,False
RMA-0007824,SKU-02845,ST-01485,RF_FAULT,2024-03-12,True
RMA-0007825,SKU-02516,ST-00627,MECH_DAMAGE,2025-09-17,False
RMA-0007826,SKU-00531,ST-01008,OTHER,2023-03-10,True
